date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,score1,score2
2009-09-20,2009,KC,OAK,1352.204,1415.22,0.502855174480781,0.497144825519219,1384.67588489,1410.24274145,113.2301493246,68.84973125249999,42.4465659514,-8.60835107941,10,13
2009-09-20,2009,PHI,NO,1636.35,1527.381,0.7313427972721291,0.26865720272787086,1603.6492396,1540.04048302,97.03188,249.80734818996,-64.6134749874,27.4466365418,22,48
2009-09-20,2009,DET,MIN,1319.25,1561.065,0.2654505088643194,0.7345494911356806,1335.71069815,1573.78050982,95.5329198351,85.12634129307,3.08622039787,-0.817269394929,13,27
2009-09-20,2009,SF,SEA,1478.531,1461.1,0.6164508874966961,0.3835491125033039,1478.08594035,1484.69300754,84.60596339909999,71.76413084775,0.401886968429,-3.39636586226,23,10
2009-09-20,2009,SD,BAL,1580.144,1620.273,0.5357312340032608,0.4642687659967392,1581.60820973,1555.97278227,148.45351248585,95.74375843659,6.92185677005,1.69049809475,26,31
2009-09-20,2009,DEN,CLE,1473.167,1400.465,0.688405723158244,0.311594276841756,1461.2371125,1418.771871,84.74208760446,81.47977684703999,-23.0241228705,5.56895549015,27,6
2009-09-20,2009,TEN,HOU,1584.038,1467.929,0.7393411926785943,0.26065880732140567,1544.2011741,1468.45959092,101.44568002437,127.4475873363,1.87869602419,2.35146979826,31,34
2009-09-20,2009,NYJ,NE,1520.745,1610.485,0.4644563324252291,0.5355436675747709,1503.09440433,1643.49755208,114.50357836269,227.93878310676,2.30422275943,28.0058592368,16,9
2009-09-20,2009,JAX,ARI,1458.268,1525.201,0.497218218086783,0.502781781913217,1476.77518936,1502.37835365,111.36936838665,191.45830358589,-2.93509810222,6.88100015712,17,31
2009-09-20,2009,WAS,STL,1484.655,1328.785,0.780987429006865,0.21901257099313495,1493.72307404,1361.7046135,115.41527319366,44.516660747459994,2.8673320537,-12.4966225981,9,7
2009-09-21,2009,MIA,IND,1495,1619.423,0.4153076392245209,0.584692360775479,1452.97282649,1589.82639242,120.16232535879,212.59188366174,1.17502335004,12.943845183,23,27
2009-09-27,2009,BAL,CLE,1639.691,1382.336,0.864786137416778,0.135213862583222,1579.30034711,1395.57486574,98.50928600733,67.27761717864,3.41740468449,-1.81057211848,34,3
2009-09-27,2009,SD,MIA,1560.727,1481.983,0.6958169530691098,0.30418304693089016,1558.28064489,1441.49449107,155.46611380245,114.6254765238,9.39859541347,-1.98091588611,23,13
2009-09-27,2009,NYJ,TEN,1543.271,1561.7,0.5666225249041159,0.4333774750958841,1531.71524524,1523.92641256,111.99646458098998,103.36451411484,0.935454730667,2.74415601502,24,17
2009-09-27,2009,MIN,SF,1574.373,1498.044,0.6928665613011169,0.3071334386988831,1587.0879907,1499.65779925,91.13879031675,81.91786809129,2.22981858617,-0.657949540991,27,24
2009-09-27,2009,SEA,CHI,1441.587,1525.777,0.472411419284012,0.527588580715988,1463.12114864,1516.21926813,102.68813327388,151.12940063199,27.5772071544,24.935623428,19,25
2009-09-27,2009,OAK,DEN,1429.175,1491.295,0.5041445582400338,0.4958554417599662,1427.99195885,1484.43411775,50.46722581989,93.49377714666,-16.9438063068,-16.7815551334,3,23
2009-09-27,2009,DET,WAS,1305.942,1489.028,0.33631539291427337,0.6636846070857266,1322.40321727,1498.56365324,87.82364752194,122.43086798646,-0.922726778669,6.17377921056,19,14
2009-09-27,2009,PHI,KC,1584.002,1338.249,0.8567847606248492,0.1432152393751508,1567.2854448,1366.92666749,103.91807061801,113.5067357688,-57.939705929,40.377796942,34,14
2009-09-27,2009,TB,NYG,1434.754,1611.529,0.3444719064950691,0.6555280935049309,1410.05418603,1601.10527217,100.91120038659,120.37289180235,-2.47236927064,11.2240908188,0,24
2009-09-27,2009,NE,ATL,1587.959,1561.198,0.6290675742051013,0.3709324257948987,1614.87671117,1548.68728254,208.48611668709,131.30706678836998,16.8661936133,10.6333245999,26,10
2009-09-27,2009,HOU,JAX,1490.267,1431.361,0.6711211599562703,0.3288788400437297,1488.73435245,1447.3482545,155.75541496152,111.25542403404,15.9159932705,-3.10964450483,24,31
2009-09-27,2009,BUF,NO,1470.641,1579.729,0.4368906432919668,0.5631093567080332,1482.44115939,1576.40427783,113.10478813755,255.31710573996,9.63514504987,28.5700629174,7,27
2009-09-27,2009,CIN,PIT,1461.702,1635.813,0.3479429779833963,0.6520570220166038,1466.33547422,1603.15909194,105.36905003097,105.35250532554,3.48521117041,4.70676786708,23,20
2009-09-27,2009,ARI,IND,1552.107,1632.44,0.4779483534959057,0.5220516465040943,1531.8052885,1601.30472784,204.03611830239,217.25754629601,12.7554085183,14.6294760978,10,31
2009-09-27,2009,STL,GB,1324.412,1487.507,0.3624652421378382,0.6375347578621617,1356.8640343,1505.79442295,48.65797674936,131.78456831694,-8.86978247054,-0.355126663662,17,36
2009-09-28,2009,DAL,CAR,1551.648,1482.793,0.6836358175093092,0.31636418249069076,1545.56316714,1473.63782974,136.21694964933,70.17955578843,7.34721613274,-13.6421093091,21,7
2009-10-04,2009,WAS,TB,1463.896,1413.65,0.6600258249704252,0.33997417502957483,1472.92167091,1391.77353074,133.42553659182,40.80779999999999,11.3102392795,-48.2293817756,16,13
2009-10-04,2009,PIT,SD,1616.79,1574.42,0.6497797924531091,0.35022020754689087,1585.29198261,1569.32683471,118.27471101402,158.23374888882,11.1605364327,9.69736092722,38,28
2009-10-04,2009,SF,STL,1490.043,1303.622,0.8095818777956224,0.1904181222043776,1491.96360455,1335.74369521,88.75022955182999,76.61723023745999,3.06500360993,22.245553179,35,0
2009-10-04,2009,NE,BAL,1608.136,1647.865,0.5363038931494826,0.46369610685051743,1631.96181629,1591.39602671,207.58106759676,117.87929644557,15.558623881,13.3173406075,27,21
2009-10-04,2009,KC,NYG,1330.608,1632.633,0.20352197111569495,0.7964780288843051,1350.97823896,1619.38592746,113.01123589041,127.07852372952,38.034896615,14.2819570172,16,27
2009-10-04,2009,HOU,OAK,1460.69,1398.437,0.6753595935432107,0.32464040645678927,1459.65426415,1397.52052826,165.59403459951,35.12687001912,19.6148682605,-23.3839519506,29,6
2009-10-04,2009,CLE,CIN,1374.162,1480.724,0.4404711590590116,0.5595288409409884,1383.47918614,1484.20258356,80.16072152451,104.47275453582,5.56205695028,2.38430254169,20,23
2009-10-04,2009,MIA,BUF,1468.29,1444.562,0.6249844846127006,0.3750155153872994,1430.44830125,1457.27609324,87.51006,98.06443064649,-30.606818043,1.76174155068,38,10
2009-10-04,2009,CHI,DET,1544.004,1331.075,0.83200272133152,0.16799727866848002,1536.94073845,1348.0451996,158.46694206387,97.04079720489,26.5826198613,3.73198440176,48,24
2009-10-04,2009,IND,SEA,1661.782,1423.36,0.8515281821552657,0.1484718178447343,1631.18389292,1442.39967832,233.20501547013,99.71609686434,21.8717295513,24.8032949254,34,17
2009-10-04,2009,DEN,DAL,1522.033,1567.8,0.5276502738678924,0.4723497261321076,1514.90554834,1560.7043083,97.42157123754,138.11789055273,-13.3346151911,7.4947705121,17,10
2009-10-04,2009,JAX,TEN,1460.938,1544.05,0.47395832269069177,0.5260416773093082,1476.42834281,1507.41142351,122.17017408057,85.20573397148999,2.26531652544,-6.47246188517,37,17
2009-10-04,2009,NO,NYJ,1605.808,1560.921,0.6530698028150711,0.3469301971849289,1601.56934397,1548.23023429,232.18611195648,111.18032641221,15.3428543648,0.480612909729,24,10
2009-10-05,2009,MIN,GB,1582.374,1508.297,0.690101008917195,0.30989899108280505,1594.7821854,1526.91476203,95.18418289545,146.76465195281995,4.14102394586,6.64316620207,30,23
2009-10-11,2009,KC,DAL,1321.477,1548.326,0.28258446208306426,0.7174155379169358,1339.36149314,1539.57312135,104.63826445182,124.59321216672,31.8780315783,-0.0343069455397,20,26
2009-10-11,2009,BAL,CIN,1630.024,1492.71,0.7621699104680204,0.2378300895319796,1577.86787261,1496.64127725,119.6676975615,104.99205478344,13.8928949795,2.0940872482,14,17
2009-10-11,2009,CAR,WAS,1466.641,1472.853,0.5838044675381354,0.4161955324618646,1458.49668858,1478.92377941,68.12916115896,116.17599249597,-13.8506294957,2.07298852164,20,17
2009-10-11,2009,SEA,JAX,1415.818,1493.235,0.482138104772133,0.5178618952278671,1432.28326683,1503.4253311,68.43881892309,147.41219469933,-12.1334990578,14.5589544121,41,0
2009-10-11,2009,TEN,IND,1511.753,1669.325,0.369843730723142,0.6301562692768581,1480.41443522,1641.30030441,94.07448616137,242.72022783525,-1.71448072104,25.5357426605,9,31
2009-10-11,2009,DET,PIT,1321.472,1632.805,0.19497425496638007,0.8050257450336199,1337.66138362,1602.89543322,62.97897266198999,134.2644747543,-48.7878661973,18.8025951847,20,28
2009-10-11,2009,DEN,NE,1541.507,1625.978,0.4720082770334094,0.5279917229665906,1536.03673529,1645.48997039,105.62199953447998,209.4085354911,-7.98810165692,15.6838646781,20,17
2009-10-11,2009,BUF,CLE,1420.285,1362.176,0.6701077358905435,0.3298922641094565,1424.08193762,1371.04049245,72.42013996833,84.24524053737,-11.032811617,7.80674689933,3,6
2009-10-11,2009,ARI,HOU,1522.765,1480.196,0.6500404327846347,0.34995956721536525,1501.92612342,1476.27204595,189.45358236915,148.20106633101,4.76296603561,9.55546906439,28,21
2009-10-11,2009,SF,ATL,1502.29,1541.021,0.5377322570805857,0.4622677429194143,1507.98254254,1531.60217742,83.71132358390999,131.02136032524,0.638787894659,9.92188208584,10,45
2009-10-11,2009,PHI,TB,1591.644,1404.693,0.8100517613921046,0.18994823860789545,1583.23387332,1385.77142224,170.47097445839998,40.29371355801,-1.68832610954,-46.0749559078,33,14
2009-10-11,2009,NYG,OAK,1641.764,1378.931,0.8684311988793868,0.1315688011206132,1631.00267328,1380.90274647,134.44228826391,20.891976788661,17.4893707317,-28.9876432212,44,7
2009-10-11,2009,STL,MIN,1291.374,1594.496,0.20250024697695904,0.797499753023041,1319.72475722,1607.77025081,56.85028222961999,121.91769985527,12.0149731672,17.300731228,10,38
2009-10-12,2009,MIA,NYJ,1492.566,1543.025,0.5209139714621444,0.4790860285378557,1463.64245687,1531.71870072,76.34542967799,86.48318352795,-34.6587923018,-11.891989178,31,27
2009-10-18,2009,NYJ,BUF,1527.705,1400.604,0.7513494290795392,0.24865057092046083,1514.13486283,1406.36107479,88.67353288925999,68.05652466887999,-10.2022150384,-12.5588673617,13,16
2009-10-18,2009,PIT,CLE,1640.51,1381.857,0.8656574544268871,0.13434254557311287,1610.06723111,1388.76135528,137.84554223253,59.83253516031,19.8376824975,-4.35746317296,27,14
2009-10-18,2009,NE,TEN,1611.208,1489.497,0.7455077058028068,0.2544922941971932,1628.38169968,1461.58139026,207.89531211108,88.34353209791999,14.1335539938,-4.49424993917,59,0
2009-10-18,2009,SEA,ARI,1454.75,1536.641,0.4757110299294086,0.5242889700705913,1473.81839557,1515.85343415,90.06866062556999,197.9200690929,-0.710177953476,8.70099741444,3,27
2009-10-18,2009,GB,DET,1496.175,1313.767,0.8059952071287768,0.1940047928712232,1513.92669663,1330.48958573,147.96565076634,65.8292071734,6.45295254208,-44.0544792918,26,0
2009-10-18,2009,MIN,BAL,1606.802,1606.752,0.5925357236296143,0.40746427637038574,1620.32349136,1556.88695088,122.17706572467,113.62944042021,16.5653776009,10.4916204199,33,31
2009-10-18,2009,CIN,HOU,1515.982,1466.32,0.6592710652880674,0.34072893471193255,1517.62219898,1462.34473522,111.09039706017,165.11994168779998,4.65096876281,17.1931788056,17,28
2009-10-18,2009,ATL,CHI,1580.026,1553.606,0.6286094195745396,0.3713905804254603,1568.22028998,1547.32455443,152.24065237326,157.33800828768,20.0022032584,23.9915281798,21,14
2009-10-18,2009,NO,NYG,1623.705,1650.095,0.5553366496741602,0.4446633503258398,1618.08087754,1637.94640442,223.65248546883,143.3638816764,10.0990107391,21.2913652696,48,27
2009-10-18,2009,WAS,KC,1461.614,1311.233,0.7755348919026792,0.2244651080973208,1467.14835112,1326.6155583,107.14824609423,109.90814545161,-2.58680417658,32.8572994614,6,14
2009-10-18,2009,OAK,PHI,1370.6,1601.855,0.2774710847591079,0.722528915240892,1373.95901533,1590.01225192,12.172896611568,183.59021618586,-31.5876991762,4.9467154148,13,9
2009-10-18,2009,TB,CAR,1394.482,1477.88,0.4735478697979891,0.5264521302020109,1378.99304364,1470.27211688,41.39372909727,66.40349981166,-43.2212003429,-13.899814198,21,28
2009-10-18,2009,JAX,STL,1454.303,1279.069,0.7994560394009438,0.2005439605990562,1461.89020236,1307.17151667,131.97319831674,44.478128721839994,5.91881256345,-3.15746488975,23,20
2009-10-19,2009,SD,DEN,1558.406,1556.277,0.5954219367614381,0.40457806323856194,1551.72338409,1553.145006,163.47465312321,121.87557783192,11.2793349653,1.05970433815,23,34
2009-10-25,2009,CIN,CHI,1481.416,1538.776,0.5109930719895056,0.4890069280104944,1484.09714474,1530.09931453,114.65584838498998,160.92015622353,5.85231925197,23.9552813187,45,10
2009-10-25,2009,CLE,GB,1375.675,1507.67,0.4047638948546756,0.5952361051453244,1381.51796012,1522.77432395,49.82593081059,151.39422971442,-8.75366022414,7.43189510782,3,31
2009-10-25,2009,OAK,NYJ,1395.759,1504.88,0.4368439096188135,0.5631560903811865,1400.19123309,1492.47291333,17.416285722264,52.10744697576,-27.1075278868,-27.9751472433,0,38
2009-10-25,2009,NYG,ARI,1623.079,1567.032,0.6674784742583196,0.33252152574168037,1612.47301249,1548.86052656,133.44607485627,201.99054352851,15.4619933275,10.2498274485,17,24
2009-10-25,2009,STL,IND,1274.056,1691.581,0.11616107543295796,0.883838924567042,1301.57254853,1660.13334937,48.61664765133,255.58956984230997,-0.175937873102,30.6936205947,6,42
2009-10-25,2009,KC,SD,1349.012,1527.883,0.3417525093904173,0.6582474906095828,1360.87101096,1519.3462311,96.58684076481,157.25918552949,24.4981882107,7.1093853905,7,37
2009-10-25,2009,PIT,MIN,1646.691,1615.498,0.6350008747915851,0.364999125208415,1617.31062626,1627.06265055,148.85512740350998,136.87403269781998,24.5168059579,23.0855922073,27,17
2009-10-25,2009,MIA,NO,1507.886,1650.72,0.3898248478824536,0.6101751521175464,1481.22629477,1643.55426947,98.42855351373,250.47277323981,-21.8842907689,22.8153051905,34,46
2009-10-25,2009,NE,TB,1630.417,1374.951,0.8131456044165881,0.18685439558341188,1642.89148718,1362.77946469,236.97973977776996,37.69715431713,27.9605349432,-42.9084277158,35,7
2009-10-25,2009,DAL,ATL,1558.57,1594.856,0.5412289419724028,0.4587710580275972,1552.31905619,1585.44552988,136.60317673332,146.77470951560997,5.6195909197,16.239213994100002,37,21
2009-10-25,2009,CAR,BUF,1497.411,1423.429,0.6899840435555781,0.3100159564444219,1486.48569583,1428.02302429,54.11533565261999,56.260186921949995,-19.2399025206,-37.0879559965,9,20
2009-10-25,2009,HOU,SF,1500.886,1463.285,0.6435071220772844,0.35649287792271556,1495.86978946,1471.36442998,182.36603943888,74.18687811248999,24.6470097053,-3.93353553138,24,21
2009-10-26,2009,WAS,PHI,1423.835,1576.696,0.3761859936514697,0.6238140063485302,1432.89289845,1563.78003416,91.17255925602,161.82436514838,-10.483350451,-6.19164195495,17,27
2009-11-01,2009,TEN,JAX,1470.288,1459.316,0.6076226364540546,0.39237736354594543,1447.07160276,1467.4891705,85.33738277229,132.52573132061997,-5.98556047362,5.7257120942,30,13
2009-11-01,2009,IND,SF,1698.812,1453.841,0.856231511472418,0.14376848852758195,1667.25018448,1461.36546337,258.24831097659,36.76364994291,30.4883047895,-62.1872251136,18,14
2009-11-01,2009,PHI,NYG,1594.045,1593.703,0.5929414889986346,0.40705851100136536,1581.69989369,1582.32560174,150.30901807251,112.71394585836,-11.6470198675,4.49751892061,40,17
2009-11-01,2009,CHI,CLE,1503.85,1349.222,0.7797620741687178,0.2202379258312822,1493.72482495,1357.66322584,151.05395389557,36.07154835735,17.2594461105,-14.8428596708,30,6
2009-11-01,2009,DET,STL,1302.272,1266.826,0.6406562650218788,0.3593437349781212,1321.64195841,1294.45571342,98.82859727697,35.04640855023,14.0204194038,-6.27330565333,10,17
2009-11-01,2009,BUF,HOU,1460.032,1510.33,0.52114525921476,0.47885474078524,1462.92961127,1505.86875607,53.533617112799995,186.16765133406,-35.732077662,25.0368620356,10,31
2009-11-01,2009,DAL,SEA,1584.231,1424.358,0.7849033359634141,0.2150966640365859,1577.0445885,1440.81130316,156.78714351464998,58.94995892016,15.1130749757,-16.2324671383,38,17
2009-11-01,2009,SD,OAK,1550.2,1364.38,0.8090479725498687,0.1909520274501313,1544.91028126,1366.67000787,170.75502153699,7.343365337022,13.0534099981,-30.5374290874,24,16
2009-11-01,2009,BAL,DEN,1598.056,1586.8,0.6080123409577859,0.3919876590422141,1550.14779169,1585.52215899,131.55490530171,131.90156197284,19.2110207236,6.48916177887,30,7
2009-11-01,2009,GB,MIN,1534.124,1598.726,0.5005727677913434,0.4994272322086566,1546.62905823,1606.9823405,169.60426276431,135.25994424426,15.7938875244,21.1242683697,26,38
2009-11-01,2009,NYJ,MIA,1536.259,1488.572,0.6567126075020024,0.34328739249799756,1525.99413856,1465.10710291,63.15818636754,86.18470194147,-21.0510201851,-26.9120020166,25,30
2009-11-01,2009,ARI,CAR,1596.408,1460.808,0.7603768025227867,0.23962319747721328,1579.00793731,1451.57910885,188.16410242839,54.824173291799994,2.77789394411,-17.8253858329,21,34
2009-11-02,2009,NO,ATL,1670.034,1569.195,0.72204857023897,0.27795142976103004,1659.67346133,1560.71999757,231.97057742495997,130.86755583099,12.253433016,7.44675954682,35,27
2009-11-08,2009,NYG,SD,1568.576,1557.732,0.6074469501213218,0.39255304987867823,1554.56445951,1551.46317776,109.21861415388,166.81123563027,2.68219790483,10.0252648309,20,21
2009-11-08,2009,CIN,BAL,1516.342,1622.137,0.4415595990035376,0.5584404009964623,1520.47163431,1578.01678483,143.93920425489,135.03844328469,19.8874371625,20.2453626744,17,7
2009-11-08,2009,ATL,WAS,1557.837,1406.486,0.7765054216023664,0.22349457839763365,1549.15550531,1414.97303892,115.06173421545,94.52389479159,-0.852714452986,-8.3177539185,31,17
2009-11-08,2009,IND,HOU,1702.868,1542.764,0.7851277515217968,0.2148722484782032,1670.81721217,1533.81788112,249.68505470039997,179.80065085092,24.6822566036,20.3507758735,20,17
2009-11-08,2009,PHI,DAL,1619.171,1596.295,0.6238342691764597,0.3761657308235403,1609.46103592,1590.3831358,164.40834875883,163.25574294017997,-4.021561356,17.3059531298,16,20
2009-11-08,2009,NO,CAR,1681.393,1504.968,0.8005529701740474,0.19944702982595264,1671.23795359,1496.49939974,230.83110625806,55.68791716818,10.9180176751,-16.4139521352,30,20
2009-11-08,2009,SEA,DET,1412.293,1274.353,0.7628224969262986,0.23717750307370145,1427.47275586,1291.84676361,67.69867913489999,86.79114642231,-11.0450861809,7.30067300628,32,20
2009-11-08,2009,SF,TEN,1449.785,1492.213,0.5324380941455701,0.4675619058544299,1457.79843568,1472.7133257,38.23789861254,91.84367368308,-56.7989076384,-1.93106162416,27,34
2009-11-08,2009,NE,MIA,1641.692,1513.376,0.752653793145624,0.24734620685437603,1649.54184011,1490.50461773,238.2068136063,74.00779968219,27.1683454445,-31.6548530455,27,17
2009-11-08,2009,CHI,ARI,1516.742,1552.248,0.542343611698522,0.457656388301478,1506.8653765,1534.08764642,137.03479949148,164.88317674653,8.87842362266,-9.04306301759,21,41
2009-11-08,2009,TB,GB,1363.677,1508.44,0.38718683744667465,0.6128131625533253,1356.12911176,1521.83262813,105.64686,178.12644579213,33.7242528392,18.9309982443,38,28
2009-11-08,2009,JAX,KC,1437.391,1326.696,0.7332904669484098,0.2667095330515902,1441.84744757,1335.3069608,107.15340174495,64.95212498643,-7.40282200709,7.40588637027,24,21
