total_result,temp,wind,total_line,away_rest,home_rest,avg_away_total_yards,avg_home_total_yards,avg_away_total_yards_against,avg_home_total_yards_against,away_total_offense_rank,home_total_offense_rank,away_total_defense_rank,home_total_defense_rank,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,total_team_elo,total_qb_elo,team_elo_diff,qb_elo_diff
Over,39,2,43.5,6,9,388.0,371.2857142857143,435.4285714285714,298.6428571428572,27,20,32,1,1627.4950292549,1503.70727218243,0.7477691726698092,0.2522308273301907,1615.81730027,1494.56036368,147.54229664030998,143.60199011498997,-20.8511703306,-1.7156049121,3110.37766395,-22.5667752427,121.25693659000012,19.1355654185
Under,72,0,41.5,6,6,377.0,334.42857142857144,384.6428571428572,331.7142857142857,21,7,26,6,1493.2542805531,1506.81388044105,0.5734924606367567,0.4265075393632432,1507.41469786,1502.20114576,52.1433,167.44870384209,-35.4176981593,0.694834763275,3009.61584362,-34.722863396025005,5.213552100000015,36.112532922575
Over,41,9,46.5,7,7,362.2142857142857,384.6428571428572,354.7142857142857,377.0,15,26,13,21,1623.26194561039,1516.02565011171,0.7293785355706215,0.2706214644293785,1610.43685998,1535.11902996,190.03227129612,170.78229416258998,-1.07017703577,4.89055843855,3145.5558899400003,3.82038140278,75.31783001999997,5.96073547432
Over,53,9,38.5,7,7,343.07142857142856,343.6428571428572,399.8571428571428,383.7857142857143,9,10,29,25,1653.05141819629,1571.17471895818,0.6996202636799423,0.3003797363200576,1640.28393509,1564.47608247,144.00944789055,86.09343118332,-4.24271982238,11.7648888823,3204.76001756,7.522169059919999,75.80785262000018,16.00760870468
Over,72,0,47.0,8,8,347.42857142857144,399.2142857142857,330.57142857142856,364.3571428571428,12,28,4,18,1638.20653239048,1553.41330781847,0.7031366067075849,0.296863393292415,1650.5178447,1533.00728908,180.77780330445,191.76309413382,28.6177554699,4.21369039113,3183.52513378,32.83144586103,117.5105556200001,24.40406507877
Under,40,6,40.5,7,8,363.6666666666667,373.06666666666666,386.06666666666666,330.2,15,19,25,5,1497.65666595163,1507.947141404,0.5780889742518182,0.4219110257481818,1492.17830312,1525.1496543,164.44482821448,171.11019878897997,-0.892916169437,4.80906695585,3017.32795742,3.916150786413,32.971351180000056,5.701983125287
Under,72,0,48.5,8,8,338.2,380.26666666666665,376.9333333333333,388.73333333333335,7,24,22,27,1512.57251806428,1325.9719890474,0.8097411428310074,0.1902588571689926,1527.50597938,1361.91741312,207.02496082752,139.04445505467,27.8232504386,1.63730780249,2889.4233925,29.46055824109,165.5885662600001,26.18594263611
Over,80,15,47.0,8,8,395.4666666666666,350.6666666666667,340.1333333333333,375.3333333333333,28,12,9,21,1545.5996983226,1718.55151675203,0.3494584226459646,0.6505415773540354,1552.61552443,1678.41243089,114.88249428777,234.63588594171,-61.0538099849,44.6503778686,3231.02795532,-16.403432116299996,125.79690645999996,105.7041878535
Over,72,0,44.0,8,8,369.4666666666666,330.0,421.26666666666665,379.53333333333336,18,4,30,23,1480.47580376012,1337.68818846118,0.7678341306389657,0.2321658693610343,1462.39044546,1375.06945444,181.46871175059,85.45946988611999,32.0113069905,-46.2445875931,2837.4598999,-14.233280602599995,87.32099101999984,78.2558945836
Under,42,11,43.0,8,8,375.3333333333333,340.1333333333333,350.6666666666667,395.4666666666666,21,9,12,28,1388.57487541275,1509.96493738014,0.4195533281203311,0.5804466718796689,1400.62985629,1503.90381413,108.85345207142998,126.44843038938,9.50241239041,-53.9285530345,2904.53367042,-44.42614064409,103.2739578400001,63.43096542491
Under,50,10,44.0,6,10,398.3333333333333,350.1333333333333,347.6,339.8666666666667,29,11,10,8,1476.55151184808,1655.38896488899,0.3417959527148345,0.6582040472851655,1482.36542319,1664.11244743,105.77547664266,192.23895620358,-8.79835296675,32.917444146,3146.47787062,24.11909117925,181.74702424,41.71579711275
Over,41,1,41.5,8,7,329.46666666666664,386.06666666666666,366.53333333333336,363.6666666666667,3,25,17,15,1631.3404543181,1252.81783510952,0.9277829353098171,0.0722170646901828,1620.40623563,1248.29364244,64.33548186879,82.32244405242,-129.596954011,-6.82996022477,2868.69987807,-136.42691423577,372.1125931900001,122.76699378623
Under,81,6,44.5,8,8,360.73333333333335,364.4666666666666,427.6666666666667,434.53333333333336,14,16,31,32,1499.37538758249,1544.28781702773,0.5288761695442133,0.4711238304557866,1503.9026993,1539.80840888,134.21901659199,123.49416693174,-6.71897292547,-17.0915521966,3043.71110818,-23.81052512207,35.90570957999989,10.372579271129998
Under,52,7,41.5,8,8,330.2,376.9333333333333,373.06666666666666,338.2,5,22,19,7,1414.68905191981,1502.41149504252,0.4673463181193189,0.5326536818806811,1429.264695,1517.43754049,78.6168212049,51.1147074108,-113.640945697,-34.1611095459,2946.70223549,-147.8020552429,88.17284548999987,79.47983615110002
Over,72,0,58.5,8,8,434.53333333333336,427.6666666666667,364.4666666666666,360.73333333333335,32,31,16,14,1634.53289265308,1503.63159549757,0.7554139183894961,0.2445860816105038,1611.70241377,1489.9939679,225.02070310863,258.84765599385,16.8240188933,5.30584899199,3101.69638167,22.12986788529,121.7084458700001,11.51816990131
Under,45,9,40.0,8,7,388.73333333333335,336.6,380.26666666666665,353.0,27,6,24,13,1553.27714011957,1598.49582450043,0.5284368810163147,0.4715631189836853,1544.11047488,1604.88737577,75.00723669615,43.06804170108,5.63354719467,-130.549980416,3148.99785065,-124.91643322133,60.77690088999998,136.18352761067
Over,59,0,39.0,8,8,387.3333333333333,291.3333333333333,375.06666666666666,327.2,26,1,20,2,1372.03662409935,1526.38595286868,0.374177598251475,0.625822401748525,1365.58723334,1516.10560464,43.2007845588,151.15181586714,-11.4190371074,2.1450509286,2881.69283798,-9.2739861788,150.5183712999999,13.564088036
Over,59,10,45.0,7,8,353.0,366.53333333333336,336.6,329.46666666666664,13,17,6,3,1414.04670019783,1670.9489970349,0.248864326140592,0.7511356738594079,1423.32815314,1660.64954269,128.0411381205,166.6444204623,-17.8421769032,7.28243752064,3083.97769583,-10.559739382559998,237.32138955000005,25.12461442384
Over,54,5,44.5,8,8,375.06666666666666,327.2,387.3333333333333,291.3333333333333,20,2,26,1,1281.31123900655,1604.81634856865,0.1842108307890184,0.8157891692109815,1260.97704451,1594.27205931,136.05244449423,159.9735977664,12.6750664507,-13.7963176929,2855.24910382,-1.1212512422000014,333.2950148,26.4713841436
Under,53,1,47.5,10,8,339.8666666666667,421.26666666666665,350.1333333333333,369.4666666666666,8,30,11,18,1531.94504699293,1536.45192881879,0.5861874147984198,0.4138125852015801,1516.35597785,1556.09087097,248.11317363294,145.57859066487,22.3672426644,-10.8673316008,3072.44684882,11.4999110636,39.73489311999992,33.2345742652
Over,72,0,50.0,8,6,379.53333333333336,347.6,330.0,398.3333333333333,23,10,4,29,1536.23087531996,1593.03031536168,0.5117993633593916,0.4882006366406084,1519.41268635,1592.20905666,175.97096376519,245.63143928004,-3.98831528501,30.8667736462,3111.62174301,26.87845836119,72.79637030999993,34.85508893121
Over,72,0,37.5,6,6,378.6875,329.8125,337.375,369.1875,6,1,2,5,1480.02786445898,1570.97351496853,0.4627304625605866,0.5372695374394134,1491.48341392,1587.52467635,74.56837329446999,68.01299999999999,-5.08221686307,-98.906251695,3079.00809027,-103.98846855807,96.04126242999996,93.82403483193
Under,38,7,45.5,6,6,352.3125,375.8125,384.125,324.0625,4,5,6,1,1608.43828792986,1514.86610039566,0.7135758303590081,0.2864241696409919,1597.91388193,1502.04721097,161.82090083709,179.61438769164,-12.3658710707,-2.0529179324,3099.9610929,-14.4187890031,95.86667095999996,10.3129531383
Under,17,16,47.5,7,7,346.25,383.5625,395.5,337.8125,3,7,7,3,1633.00679936409,1525.00637583463,0.730245893557797,0.269754106442203,1624.07328181,1535.61283066,195.79904177625,125.71490346987,4.51513455808,-51.6257789271,3159.68611247,-47.11064436902,88.46045114999993,56.14091348518
Over,14,7,46.5,7,7,339.9375,384.125,415.25,352.3125,2,8,8,4,1614.39509028598,1564.21012031477,0.659946987888382,0.340053012111618,1609.57453203,1583.09168663,259.60127100072,139.76702863167,36.303048772,-13.2297472102,3192.66621866,23.0733015618,26.482845400000087,49.5327959822
Over,72,0,51.0,7,13,377.2941176470589,430.5,346.52941176470586,437.5,3,8,4,8,1643.27343289149,1624.70621981451,0.6179961516903755,0.3820038483096245,1620.688292,1612.68509062,240.96652666515,160.67057457956997,23.9517181119,-12.487459364,3233.37338262,11.4642587479,8.003201380000064,36.4391774759
Over,28,6,44.0,7,13,327.52941176470586,395.5,369.6470588235294,346.25,1,7,7,3,1739.14483924,1508.72399383035,0.8456103518739817,0.1543896481260183,1695.41512466,1511.73501282,246.78185383731,86.58196265036999,48.4908429153,1.17868865808,3207.15013748,49.66953157338,183.68011183999988,47.31215425722
Over,72,0,52.5,7,14,387.2352941176471,387.1875,341.6470588235294,350.6875,6,5,1,5,1617.79468316369,1635.45117196347,0.5677141946864086,0.4322858053135914,1622.03655994,1626.78612456,175.22037093494998,262.18696529619,22.7622793044,35.775971634,3248.8226845,58.5382509384,4.749564620000001,13.0136923296
Under,33,9,45.5,7,14,383.11764705882354,353.875,345.94117647058823,368.5,4,2,2,6,1681.92646298258,1647.73417905969,0.638993123363053,0.3610068766369469,1671.09938991,1635.65437377,181.19710898751,185.91382418169,14.1906414668,-0.653236232507,3306.75376368,13.537405234293,35.44501614000001,14.843877699307
Over,72,0,59.5,7,8,390.27777777777777,430.88235294117646,390.12152777777777,374.27681660899657,2,4,4,3,1664.12726603019,1651.5377308735,0.6098403691045159,0.3901596308954841,1635.91255651,1644.3810231,247.52444291256,258.15524670276,26.0294798765,31.9670190933,3280.29357961,57.9964989698,8.468466589999935,5.937539216799998
Over,41,10,49.5,7,8,383.77777777777777,394.88235294117646,347.15972222222223,326.02768166089965,1,3,2,1,1747.16032069491,1662.43721468854,0.7030523468575851,0.2969476531424149,1700.43647018,1652.6101917,229.47814649265,176.74546006524,37.4144470901,-5.20476121815,3353.04666188,32.20968587195,47.82627847999993,42.61920830825
Over,72,0,57.0,14,14,397.44444444444446,434.3333333333333,382.9012345679012,390.04012345679007,1,2,1,2,1688.08141789649,1763.81816829203,0.3927002766894804,0.6072997233105195,1662.31367934,1715.15978412,276.18312128352,245.98374980586,39.05409566,43.796526386,3377.47346346,82.850622046,52.84610478000013,4.742430725999995
Over,63,8,47.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1687.39515418986,1613.14895156915,0.6903092733781301,0.3096907266218699,1671.92375049,1560.00301599,250.71148890249,172.70971166690998,19.9656218859,3.58670749175,3231.92676648,23.55232937765,111.92073449999998,16.378914394149998
Under,65,6,42.0,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1484.12768300401,1451.56552552459,0.6368256574879062,0.3631743425120938,1451.84798665,1361.31505122,163.45801539836998,132.0283135776,4.76305578536,-3.75078427904,2813.16303787,1.0122715063199998,90.53293542999997,8.5138400644
Under,64,10,48.0,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1383.93471551954,1617.20456993582,0.2751518323702045,0.7248481676297955,1399.97472998,1572.01701917,102.03129149598,266.77117664406,-21.2377564009,19.1829748874,2971.99174915,-2.0547815135,172.04228919000002,40.4207312883
Under,68,9,41.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1515.96963836647,1491.09956653729,0.6265240896346215,0.3734759103653785,1516.47487582,1511.73355916,162.90301705028998,163.46242832205,0.451709518292,0.667004711643,3028.20843498,1.118714229935,4.741316660000166,0.215295193351
Under,63,11,47.0,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1335.76766004235,1598.85291139428,0.2422707246998761,0.7577292753001239,1346.86924361,1597.10041728,89.77716,184.34156044359,-6.8984455698,2.56518349983,2943.9696608900003,-4.33326206997,250.2311736700001,9.46362906963
Over,72,0,48.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1500.73211234067,1536.82159349085,0.5415098192674165,0.4584901807325835,1482.21133384,1521.05800834,169.48559689116,151.02199976885998,-0.25236131465,-0.443745996584,3003.26934218,-0.6961073112339999,38.84667450000006,0.191384681934
Under,82,9,38.0,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1502.13900825029,1381.98420059502,0.7438043748839345,0.2561956251160655,1513.67081495,1425.99675603,43.28036476698,150.87149892012,-21.0465373363,0.00336629468899,2939.66757098,-21.043171041611007,87.6740589200001,21.04990363098899
Under,72,7,49.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1459.7151216689,1529.85159039811,0.4926085657911281,0.5073914342088719,1515.79751591,1554.26846165,162.52952588564995,179.66139007938,4.06810919115,10.7335922837,3070.06597756,14.80170147485,38.47094574000016,6.665483092550001
Under,67,5,49.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1504.45790366463,1511.09719571559,0.5832066967999825,0.4167933032000175,1482.67336938,1517.61029126,211.77409639254,126.8874897081,10.7511014823,-5.45138075647,3000.28366064,5.299720725829999,34.93692188,16.20248223877
Over,90,2,41.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1398.79345782117,1513.71213747943,0.4286515251383718,0.5713484748616282,1409.15928898,1505.9384423,27.902669556332995,14.907065144961,-18.6726274667,-52.8051724803,2915.09773128,-71.477799947,96.77915331999998,34.1325450136
Under,71,11,49.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1586.7223860048,1570.90159111721,0.6142569599664698,0.3857430400335302,1592.6766445,1588.11685025,259.95564240459,156.29017451189998,18.1770206967,-3.35419087597,3180.79349475,14.822829820730002,4.559794250000095,21.531211572670003
Under,87,8,45.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1353.45953309689,1526.87716569192,0.3488490774047549,0.651150922595245,1363.26338264,1533.20911625,139.50131815587,119.73168411831,-5.92831153859,-10.9024141678,2896.47249889,-16.830725706389998,169.94573361000016,4.97410262921
Under,72,0,46.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1569.47208283577,1530.43602575819,0.6453999540964147,0.3546000459035853,1562.52814698,1540.3889098,175.75616396051998,135.85847978373,7.97492720975,-5.79428923606,3102.91705678,2.18063797369,22.13923718000001,13.76921644581
Over,72,0,47.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1498.17461262799,1498.26070350611,0.5923465675721757,0.4076534324278242,1506.84302556,1494.38846437,187.02472097001,252.08067121182,12.5506547303,10.7147524495,3001.23148993,23.2654071798,12.454561189999822,1.8359022807999992
Over,73,12,41.5,7,7,0.0,0.0,0.0,0.0,30,30,30,30,1555.53296643431,1437.04615616677,0.7419703889039677,0.2580296110960323,1512.26959429,1465.67851243,102.0071350353,131.66139381879,-6.35790989065,-6.39778249513,2977.94810672,-12.755692385780002,46.59108186000003,0.0398726044800001
Under,69,2,38.0,4,4,257.0,247.0,280.0,278.0,10,5,13,11,1476.19553184304,1451.20876792212,0.6266812563457278,0.3733187436542722,1479.74379979,1469.05238387,123.09256484877,107.91396,-19.5831529735,52.5585319244,2948.79618366,32.9753789509,10.691415919999828,72.1416848979
Under,80,2,39.5,7,7,279.0,278.0,298.0,247.0,12,11,15,5,1530.87367306072,1329.60533710977,0.8224103244171534,0.1775896755828465,1548.46463519,1340.91588068,151.49258448588,86.01874412669999,-5.3520092998,-8.43273122804,2889.38051587,-13.78474052784,207.54875451,3.08072192824
Under,83,5,43.0,7,7,414.0,287.0,225.0,244.0,30,14,3,4,1547.12110615391,1500.14228886709,0.6557929816608513,0.3442070183391487,1554.26475847,1464.76857912,119.46386276385,163.30176727194,-10.0341621882,4.37628981066,3019.03333759,-5.65787237754,89.49617935000015,14.41045199886
Under,72,0,44.0,7,7,313.0,254.0,374.0,381.0,17,7,24,25,1471.18049528782,1513.60658341342,0.5324408339725676,0.4675591660274324,1468.42698325,1497.36532184,86.85994392405,136.95480743637,29.9893338589,-7.45518506049,2965.79230509,22.53414879841,28.938338590000058,37.44451891939
Over,84,10,42.0,7,7,351.0,280.0,371.0,257.0,20,13,23,10,1432.91444092319,1436.14567560873,0.5879675365901478,0.4120324634098522,1470.61518712,1490.23850844,150.01638520044,170.78237865710997,-0.209449778192,8.01169444812,2960.85369556,7.802244669928,19.62332132000006,8.221144226312001
Over,68,7,46.5,7,10,365.0,553.0,304.0,391.0,22,32,16,27,1654.01434906643,1542.71834695131,0.733966542862891,0.266033457137109,1605.30991896,1546.43416232,195.44081034258,134.86056830598,14.7696665182,-0.657696727211,3151.74408128,14.111969790989,58.87575663999996,15.427363245411
Over,72,0,55.0,10,6,391.0,351.0,553.0,475.0,27,20,32,31,1479.27082034836,1646.52975669258,0.3569447228847974,0.6430552771152026,1475.73509301,1626.61684752,254.10511429908,229.55040034212,11.191236158,8.38679650632,3102.35194053,19.57803266432,150.88175451000006,2.804439651680001
Under,78,1,43.0,6,7,475.0,298.0,351.0,279.0,31,15,20,12,1605.01523432686,1517.16449578574,0.7067972664987885,0.2932027335012115,1603.05378021,1525.49639691,182.850391878,107.59081129533,1.69133620342,-115.222694195,3128.55017712,-113.53135799158,77.55738330000008,116.91403039842
Under,88,7,44.0,7,14,338.0,0.0,385.0,0.0,18,2,26,2,1505.56497071489,1373.98715289096,0.7561327400790052,0.2438672599209948,1514.43224112,1388.9310068,134.60011533177,101.10868014159,-5.88751361601,-19.1350796991,2903.36324792,-25.02259331511,125.5012343200001,13.24756608309
Under,71,7,46.5,14,6,0.0,256.0,0.0,359.0,2,9,2,21,1430.44279687557,1508.51933075935,0.4811902359232221,0.5188097640767779,1456.57018892,1476.80927527,140.92656060582,102.55899000402,-1.44533671768,-19.0035034459,2933.37946419,-20.44884016358,20.23908634999998,17.55816672822
Over,70,6,44.0,7,7,225.0,371.0,414.0,351.0,3,23,30,20,1553.42103645828,1435.55091966151,0.7412901618091522,0.2587098381908478,1579.82746912,1348.39445875,184.64737727865,127.90746691932,12.4099982117,-4.60471933589,2928.22192787,7.80527887581,231.43301036999992,17.01471754759
Over,72,5,44.0,7,6,397.0,359.0,255.0,256.0,29,21,8,9,1562.13632572551,1588.65795167924,0.5551495370502262,0.4448504629497738,1521.37791779,1582.47396596,106.45654922364,183.08148975039,-2.86605903173,10.9589415325,3103.85188375,8.092882500770001,61.096048169999904,13.82500056423
Over,74,3,45.5,7,7,304.0,381.0,365.0,254.0,16,25,22,7,1441.32510001278,1472.83675242891,0.5480449112837863,0.4519550887162137,1446.67074804,1453.84949831,50.93723910594,198.98932231332,-6.22171131848,2.79577022956,2900.52024635,-3.42594108892,7.1787502699999095,9.01748154804
Under,65,12,42.0,7,7,244.0,248.0,287.0,395.0,4,6,14,28,1554.55097735575,1333.2155926349,0.8386583127727101,0.1613416872272899,1572.17868324,1342.20774043,146.18768000693998,126.28625274474,-8.32661980053,-10.989596151,2914.38642367,-19.31621595153,229.97094281,2.66297635047
Over,72,0,55.0,7,7,395.0,385.0,248.0,338.0,28,26,6,18,1627.1521325644,1603.07299976626,0.6254581108113659,0.374541889188634,1583.06074234,1608.61481151,264.02887450928995,249.52556886147,16.850043055,12.0496542139,3191.67555385,28.8996972689,25.554069170000048,4.8003888411
Under,72,5,42.0,8,8,374.0,255.0,313.0,397.0,24,8,17,29,1511.25015691472,1523.9471224181,0.5747066251401693,0.4252933748598306,1520.44309082,1505.90402034,130.80726791582998,187.4078646231,-8.03018165813,8.65194901332,3026.34711116,0.6217673551900003,14.539070479999964,16.682130671449997
Over,68,13,40.5,4,4,362.5,251.0,356.0,288.5,21,1,19,9,1329.25741740479,1418.18024243761,0.465626592388089,0.534373407611911,1338.2522176,1422.75979403,110.13812925423,52.35572016378,-17.3893288242,-5.20138522372,2761.01201163,-22.59071404792,84.50757642999997,12.18794360048
Over,83,5,40.0,7,7,384.0,304.0,337.5,296.0,25,10,18,10,1487.39519070357,1590.62536269073,0.4452033366198632,0.5547966633801368,1453.28812562,1555.13175593,159.2882604654,120.35622695712,2.08728170678,5.08140622984,3008.4198815500004,7.16868793662,101.84363030999998,2.99412452306
Over,82,6,46.5,7,7,394.0,296.0,478.5,304.0,28,8,32,12,1559.86820431743,1459.94318365896,0.7209914264444628,0.2790085735555372,1565.74521197,1455.2250983,112.48152287328,257.20332588357,-12.6122862706,12.1807799508,3020.97031027,-0.4315063198000004,110.52011367,24.7930662214
Under,89,5,43.5,7,7,321.5,329.5,366.5,160.5,15,16,22,1,1359.94865491314,1620.86343710496,0.2445717394054103,0.7554282605945897,1376.23983314,1614.70882247,108.49635237804,184.55642203416,-13.1326044929,2.45978101662,2990.94865561,-10.67282347628,238.4689893300001,15.59238550952
Over,72,0,51.0,7,6,389.0,317.0,398.5,278.0,26,13,29,8,1555.83184095078,1645.04180320981,0.4652153451081692,0.5347846548918307,1538.00776111,1604.88156279,183.73823628468,253.09336786635,6.32203995008,10.5374187622,3142.8893239,16.85945871228,66.87380168000004,4.21537881212
Over,72,0,42.0,7,7,336.0,273.0,315.5,364.0,17,3,13,21,1456.2650553972,1321.02534725819,0.7599987063306345,0.2400012936693655,1451.25755481,1332.4054545,76.27670436672,71.31109442325,23.1982473874,-15.3649195183,2783.66300931,7.833327869099998,118.8521003100002,38.5631669057
Over,72,0,41.0,7,7,321.0,366.5,321.0,321.5,14,23,15,16,1501.31629300764,1519.60346869271,0.5668229919158423,0.4331770080841577,1513.84135466,1527.12341478,101.17221043578,132.46249793172,-111.2062633,-6.2559439799,3040.96476944,-117.4622072799,13.282060120000097,104.9503193201
Over,84,4,44.5,10,7,275.0,478.5,276.5,394.0,4,32,7,28,1665.85739338198,1472.24114840773,0.8158852891560231,0.1841147108439769,1647.12684224,1484.98342237,248.72631756654,116.85958325282998,17.5554152887,54.4034169545,3132.11026461,71.9588322432,162.14341987000012,36.8480016658
Under,88,5,43.0,7,7,341.0,258.5,375.0,390.5,19,2,24,27,1419.98663381241,1519.0296885912,0.4511642936781934,0.5488357063218066,1340.02273498,1489.14196553,129.51380520771,111.07296608264998,-2.65426007227,-13.7926312873,2829.1647005100003,-16.44689135957,149.1192305500001,11.13837121503
Over,89,6,42.0,6,7,278.0,402.5,317.0,458.0,6,30,14,31,1532.47515967278,1479.36543838204,0.663715085530082,0.336284914469918,1533.85582141,1488.33935005,138.9411759285,121.91135816079,1.89661004354,-12.0766283079,3022.19517146,-10.18001826436,45.5164713600002,13.97323835144
Over,88,4,42.0,7,7,288.5,372.5,251.0,301.0,7,24,3,11,1473.54436001753,1558.50915258586,0.4712999364426817,0.5287000635573182,1524.27404252,1576.13420607,168.05976888722998,143.04208451412,6.26831273838,-9.56308865128,3100.40824859,-3.2947759129,51.860163549999925,15.831401389659998
Over,89,8,47.5,10,7,276.5,398.5,275.0,389.0,5,29,6,26,1585.18332912085,1455.16315135743,0.7544755589296178,0.2455244410703821,1586.79399106,1463.81276129,246.65793814728,119.45840107508998,10.0102253373,-20.5174230352,3050.60675235,-10.5071976979,122.98122977000004,30.5276483725
Under,84,5,47.5,7,7,458.0,315.5,402.5,170.5,31,12,30,2,1419.93243904372,1664.25753634496,0.2626426583590595,0.7373573416409405,1444.23749866,1617.88825988,158.29916584415997,194.50626146853,7.31320867059,13.5609793122,3062.12575854,20.87418798279,173.65076122000005,6.247770641610001
Under,76,0,53.0,7,7,390.5,356.0,258.5,362.5,27,20,4,20,1495.98161000408,1568.98532230738,0.4884837691811254,0.5115162308188745,1477.76045232,1588.19919289,192.53602201614,200.33989777923,-1.49351865572,19.3838412996,3065.95964521,17.89032264388,110.43874056999994,20.87735995532
Over,70,10,38.0,7,7,315.5,301.0,336.0,372.5,12,9,17,23,1395.51575651439,1539.4536629123,0.3039468453023249,0.696053154697675,1436.57965303,1556.97506138,142.72197042311998,152.39672492417998,-3.65276648638,-4.63300628766,2993.55471441,-8.28577277404,120.39540835000004,0.9802398012799998
Under,72,0,46.5,8,8,337.5,364.0,384.0,273.0,18,22,25,5,1528.52202330404,1560.16891471402,0.5478520765419015,0.4521479234580985,1514.53475028,1548.72012782,130.27673970399,179.83282648385998,-10.4214868516,8.53475083184,3063.2548781,-1.886736019759999,34.18537753999999,18.95623768344
Over,65,5,44.0,4,4,327.3333333333333,391.3333333333333,316.0,291.6666666666667,16,27,10,2,1591.43640483965,1392.22263321951,0.8206763773931867,0.1793236226068133,1592.60106341,1408.22194504,241.67722181625,101.72095953954,7.01653817702,-14.6469740948,3000.82300845,-7.630435917779999,184.37911837,21.66351227182
Under,72,0,48.0,7,7,298.6666666666667,407.6666666666667,379.3333333333333,323.0,5,29,22,12,1659.85351162268,1514.47261045787,0.770484649388874,0.229515350611126,1620.25311657,1481.23461428,238.28517656856,161.93343171258,2.60432023855,3.24840705607,3101.48773085,5.85272729462,139.01850229,0.6440868175199999
Under,64,6,42.0,7,7,316.0,276.3333333333333,327.3333333333333,337.3333333333333,10,1,16,18,1485.2695278548,1588.58945879859,0.4450757181778612,0.5549242818221387,1505.81609308,1582.72671056,123.51657787425,176.05284470663997,-18.8420304031,-1.91499980719,3088.54280364,-20.75703021029,76.91061747999993,16.92703059591
Under,63,6,41.5,7,7,291.6666666666667,341.6666666666667,391.3333333333333,299.0,3,20,27,4,1314.92622836033,1448.91007563863,0.4020085868142639,0.597991413185736,1326.72478368,1458.00568893,75.06896684727,124.96866385113,-12.7177373304,-16.8231317368,2784.73047261,-29.5408690672,131.28090524999993,4.1053944064
Over,72,0,51.0,10,6,381.0,319.0,315.6666666666667,367.3333333333333,23,11,9,21,1587.81527279565,1428.30105058126,0.7845544475430118,0.2154455524569881,1574.11213275,1432.671722,189.12378334311,84.20191356059999,12.5267709284,10.9817807359,3006.78385475,23.5085516643,141.44041074999996,1.5449901925000002
Over,72,0,43.0,7,7,388.3333333333333,325.3333333333333,339.6666666666667,464.6666666666667,25,15,19,32,1467.67336106702,1494.30885221605,0.554987659581259,0.445012340418741,1478.48175112,1542.07756293,125.30183579661,179.63375376045,55.9043723787,11.7585466458,3020.55931405,67.6629190245,63.59581181000021,44.14582573290001
Under,72,0,43.0,7,7,323.0,409.0,407.6666666666667,332.0,12,30,29,17,1525.83650466024,1541.02013253791,0.5712042344329367,0.4287957655670633,1545.58021646,1522.63620733,135.10398577401,181.54435636722,-87.361925512,4.85275029486,3068.21642379,-82.50917521714,22.94400913000004,92.21467580686
Over,61,6,48.0,7,7,302.6666666666667,464.6666666666667,385.6666666666667,325.3333333333333,7,32,24,15,1670.42518072269,1511.68370707193,0.7838016054741375,0.2161983945258625,1653.62851349,1519.46491859,262.95797940653995,93.11409227505,23.79347544,-21.2951832779,3173.09343208,2.4982921621000003,134.1635948999999,45.0886587179
Over,64,5,38.5,7,7,337.3333333333333,289.6666666666667,276.3333333333333,310.6666666666667,17,2,1,8,1450.17933201856,1449.69989157189,0.5931324334216449,0.4068675665783551,1373.97238863,1487.73862133,135.2694200121,166.83913577529,1.18160907088,8.76253088648,2861.71100996,9.94413995736,113.76623269999982,7.5809218156
Under,72,0,43.0,10,6,315.6666666666667,367.3333333333333,381.0,319.0,9,21,23,11,1500.87566522241,1319.13660926114,0.8053923673491331,0.1946076326508669,1489.14274535,1328.34028963,130.48547528016,121.77499522584,-9.79606918098,-9.68906505923,2817.48303498,-19.48513424021,160.80245572000013,0.1070041217500001
Over,72,6,48.0,7,7,391.3333333333333,324.0,323.6666666666667,420.0,27,14,13,30,1406.77955875757,1541.32390162861,0.4012331962486904,0.5987668037513096,1427.05968154,1542.74507278,136.12255742382,138.7261108035,-4.1407776332,2.12725328959,2969.80475432,-2.01352434361,115.68539124000016,6.26803092279
Over,91,8,46.0,7,7,323.6666666666667,337.5,391.3333333333333,430.25,13,18,27,31,1495.08325704011,1470.51669642621,0.6261151805930673,0.3738848194069327,1495.38455298,1479.45009869,134.66837070423,145.04731144529998,-4.4748080047,0.0951789802442,2974.8346516700003,-4.3796290244558,15.934454290000076,4.5699869849442
