"game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"REG","Sunday","Home",46,7,7,0,"outdoors","grass",55,6,2983.83550429,-84.6274054966,25,12,17,1,-3
"REG","Sunday","Home",41,14,14,1,"dome","astroturf",72,0,2891.41082933,-13.57181144561,24,26,20,15,-7
"REG","Sunday","Home",36.5,7,7,0,"outdoors","fieldturf",49,15,2848.98790751,-82.15164524697,32,11,14,12,19
"REG","Sunday","Home",36.5,7,7,1,"outdoors","fieldturf",64,6,2948.80787536,41.8864798614,27,22,2,19,22
"REG","Sunday","Home",46,14,7,0,"outdoors","grass",69,7,2833.22941074,-30.66299395579,10,21,18,24,-5
"REG","Monday","Home",39.5,8,8,0,"outdoors","grass",50,1,3014.8279807,-85.9723930381,31,10,13,9,17
"WC","Sunday","Home",52.5,7,7,1,"outdoors","grass",26,4,3051.37210292,29.9660045856,3,1,2,2,2
"REG","Sunday","Home",50.5,7,7,1,"outdoors","grass",57,5,3088.06335718,17.69588123719,12,25,28,19,-22
"REG","Sunday","Home",44,7,7,1,"open","grass",72,0,2843.35817365,-14.76288890738,14,9,25,26,6
"CON","Sunday","Home",49.5,7,8,0,"outdoors","fieldturf",41,10,3353.04666188,32.20968587195,2,1,2,4,3
"WC","Saturday","Home",42,6,6,1,"outdoors","grass",59,12,3227.57806004,14.16581473832,8,2,6,3,3
"REG","Monday","Home",43.5,8,8,0,"outdoors","grass",35,10,3036.49045317,-4.77957870037,29,29,32,3,-29
"REG","Monday","Home",46,8,11,0,"closed","grass",72,0,3020.88124228,-19.0947140601,12,1,28,21,4
"REG","Thursday","Home",52.5,7,7,0,"outdoors","grass",82,9,3140.08056813467,26.4090657271323,32,32,32,32,0
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",66,5,2890.50947727,37.8686206891,7,11,27,1,-30
"REG","Sunday","Home",49,7,7,0,"outdoors","fieldturf",63,10,3313.29921273,11.3087639318,3,6,3,4,-2
"REG","Sunday","Home",41.5,10,7,1,"outdoors","grass",88,7,2939.3654289,18.232800609,16,22,30,17,-19
"DIV","Saturday","Home",48,7,13,0,"outdoors","grass",57,1,3202.54564668,21.6820266431,2,7,4,8,-1
"REG","Monday","Home",43,11,8,1,"dome","fieldturf",72,0,3015.63147022,-35.24458656616,15,1,15,20,19
"REG","Sunday","Home",45.5,10,7,0,"outdoors","astroturf",67,21,3087.9980454317,-105.291760245804,21,2,13,24,30
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",51,5,3148.70586541,29.0742219735,18,26,9,23,6
"REG","Thursday","Home",37.5,4,4,1,"dome","astroplay",72,0,2957.57955254,15.81145237843,24,6,21,26,23
"REG","Sunday","Home",45,14,7,0,"open","fieldturf",72,0,2991.9341962,-53.57650680027,28,5,18,14,19
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",68,0,2917.63879797,-41.83258396765,27,29,5,12,5
"REG","Sunday","Home",44,6,7,0,"outdoors","grass",65,5,3038.3804424,9.22028323618,25,9,22,17,11
"REG","Sunday","Home",49.5,7,7,0,"outdoors","fieldturf",37,6,3243.42431485,5.15130143866,19,10,21,6,-6
"REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",64,0,2942.70828274,50.81676991323,12,22,4,17,3
"SB","Sunday","Neutral",33,14,14,0,"outdoors","grass",65,8,3329.208986,17.437013989,1,2,1,2,0
"REG","Sunday","Home",35,7,7,0,"outdoors","grass",63,3,2962.56361833,16.44021802236,28,18,17,7,0
"REG","Sunday","Home",45.5,14,7,0,"outdoors","grass",51,20,3110.24650357,38.53141155494,16,25,2,3,-8
"REG","Saturday","Home",40,6,6,0,"outdoors","grass",51,8,3199.27902576,-6.87315233608,6,7,4,17,12
"REG","Sunday","Home",42.5,13,14,0,"outdoors","sportturf",56,8,3135.66995068,25.70018250247,4,17,16,7,-22
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",79,3,2922.83644623,-21.5503114251,18,28,8,27,9
"REG","Sunday","Home",44,7,14,0,"outdoors","grass",88,7,2903.36324792,-25.02259331511,32,2,26,15,19
"REG","Sunday","Home",41,14,7,0,"outdoors","grass",68,5,2929.09020903,-3.51214492856,20,3,22,27,22
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",70,3,3020.09178113,15.15728048212,31,5,18,11,19
"REG","Sunday","Home",46.5,6,7,1,"outdoors","grass",76,5,3114.47734978,13.71375153165,6,20,18,21,-11
"REG","Thursday","Home",35.5,7,7,0,"outdoors","dessograss",67,9,3163.66895282,-5.60982563247,32,32,32,32,0
"REG","Monday","Home",40,8,8,0,"outdoors","grass",55,7,2956.91087359486,-41.02534341807,23,20,16,28,15
"REG","Sunday","Home",43.5,7,6,0,"dome","fieldturf",72,0,3073.10712253,15.77100166784,9,14,18,19,-4
"REG","Sunday","Home",35.5,7,7,0,"outdoors","grass",37,7,3042.38457707,14.50947100837,12,22,24,20,-14
"REG","Sunday","Home",41,7,7,1,"outdoors","grass",70,7,2925.54736031,16.56274453169,13,16,10,26,13
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",45,14,2920.15231786,22.66343584648,8,9,12,19,6
"REG","Sunday","Home",49.5,7,7,0,"closed","fieldturf",72,0,3044.22937747484,2.49802754212671,32,32,32,32,0
"REG","Sunday","Home",49,7,7,0,"outdoors","grass",44,9,3121.39193572,36.21450492088,16,5,23,13,1
"REG","Sunday","Home",40,7,7,1,"outdoors","fieldturf",45,3,3277.2127904,42.73648514562,18,12,32,10,-16
"CON","Sunday","Home",40,7,8,0,"closed","fieldturf",72,0,3290.51521336,-18.05772436488,3,1,3,4,3
"REG","Sunday","Home",36.5,7,10,0,"outdoors","fieldturf",45,6,2988.31265848484,-77.0783597992957,31,30,10,30,21
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",53,0,2932.9910669,-24.7617850894,25,1,20,21,25
"REG","Sunday","Home",47,7,7,1,"outdoors","grass",47,7,3065.54763415488,22.7643882894922,16,1,21,1,-5
"REG","Sunday","Home",44,7,14,1,"outdoors","grass",72,0,3022.68555613,13.03062739239,17,20,15,7,-11
"REG","Sunday","Home",43.5,7,7,0,"dome","matrixturf",72,0,2867.19188576885,6.49535236307758,6,20,5,8,-11
"REG","Sunday","Home",47.5,7,7,1,"dome","fieldturf",72,0,2937.01815275,3.6252094233,4,7,4,13,6
"REG","Sunday","Home",33,7,7,1,"outdoors","grass",68,12,2947.91543128,8.25178876941,26,22,1,20,23
"REG","Sunday","Home",40,14,7,1,"outdoors","fieldturf",46,6,2996.76809089,-115.83239347523,10,27,26,28,-15
"REG","Thursday","Home",42,4,4,1,"dome","fieldturf",72,0,3031.68883451,35.49445079485,25,11,25,32,21
"REG","Sunday","Home",50.5,6,14,1,"outdoors","grass",64,7,2999.79151351,15.11543785339,12,19,18,11,-14
"REG","Monday","Home",51,8,15,0,"dome","sportturf",72,0,3120.25006971,24.6899411017,1,22,31,13,-39
"REG","Sunday","Home",55,7,7,0,"closed","matrixturf",72,0,2991.18984635119,30.6113405638042,1,16,4,20,1
"REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",81,12,2868.98907489,-11.3892161211,30,30,30,30,0
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",72,5,3192.16029329,64.429925856,20,13,26,1,-18
"REG","Thursday","Home",46.5,4,4,1,"outdoors","grass",62,6,3042.56208365,10.53748614473,27,14,30,20,3
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",25,13,2792.45953275883,-8.1573090183509,23,8,20,30,25
"REG","Sunday","Home",40,7,7,1,"dome","astroturf",72,0,3172.43122686,42.3760679758,13,11,24,24,2
"REG","Sunday","Home",48.5,7,7,0,"closed","astroturf",72,0,2960.72116929971,-2.18794857483147,32,20,8,1,5
"REG","Sunday","Neutral",42,7,7,1,"outdoors","grass",66,13,2738.374771,2.964001692,12,27,24,25,-14
"REG","Sunday","Home",43.5,7,7,1,"outdoors","grass",19,14,3220.91045758,30.4718919153,8,29,19,27,-13
"REG","Sunday","Home",43.5,7,7,1,"outdoors","grass",81,9,3031.97227165,15.19127466059,21,19,2,10,10
"WC","Saturday","Home",50.5,6,6,0,"outdoors","astroturf",34,6,3275.78482165081,46.1790218245999,2,4,2,7,3
"REG","Sunday","Home",39.5,7,7,1,"outdoors","fieldturf",74,1,2988.75519957,-7.57341994052,32,32,32,32,0
"REG","Sunday","Home",50,7,7,0,"dome","fieldturf",72,0,2875.75118117,29.0806489647,32,32,32,32,0
"SB","Sunday","Neutral",57,14,14,0,"closed","fieldturf",72,0,3377.47346346,82.850622046,1,2,1,2,0
"REG","Sunday","Home",36,7,6,0,"outdoors","grass",33,9,3204.66358519,1.1475244257,28,11,14,16,19
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",51,15,3044.18604941,8.03200208185,6,13,29,26,-10
"REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",46,3,2844.49404643,-43.2337325059,9,22,26,25,-14
"REG","Sunday","Home",47.5,7,7,1,"outdoors","grass",89,0,3096.10022122,-2.8835951412,32,32,32,32,0
"REG","Sunday","Home",41,7,6,1,"outdoors","grass",40,20,3064.57514152,28.92567000106,18,16,5,25,22
"REG","Sunday","Home",35,7,7,0,"outdoors","grass",74,9,2890.57682224,-5.582958006677,14,25,19,24,-6
"REG","Sunday","Home",50.5,10,7,1,"outdoors","fieldturf",53,5,3132.5299806,30.35689040666,25,1,22,1,3
"REG","Sunday","Home",37,7,10,0,"outdoors","fieldturf",46,6,2865.60940523,-27.4976004576,28,32,11,30,15
"REG","Sunday","Home",45,7,10,0,"outdoors","grass",68,7,2769.75498533,22.383315965609,12,15,1,25,21
"REG","Sunday","Home",55.5,7,7,0,"dome","fieldturf",72,0,3034.5244704,14.61577914519,14,15,22,21,-2
"REG","Sunday","Home",36.5,7,14,1,"outdoors","fieldturf",65,5,2984.05544858,3.600550370672,24,28,8,25,13
"REG","Sunday","Home",44,7,7,0,"closed","grass",72,0,2942.2194267,-12.41491700385,13,16,23,10,-16
"REG","Sunday","Home",52,7,7,1,"outdoors","grass",80,5,2884.17694626,7.32440944293,3,12,22,7,-24
"REG","Sunday","Home",54,7,7,0,"outdoors","fieldturf",80,5,2963.20692209,27.41881432707,25,11,31,1,-16
"REG","Sunday","Home",41,7,7,0,"outdoors","fieldturf",40,5,3030.64205605,38.5190014849,7,9,16,20,2
"REG","Sunday","Home",43.5,7,8,0,"outdoors","grass",23,15,2997.42056623,18.42964828642,5,25,4,27,3
"WC","Sunday","Home",46.5,7,7,0,"outdoors","grass",30,18,3205.37400873,57.3240287435,1,8,2,4,-5
"REG","Monday","Home",47.5,7,7,0,"dome","sportturf",72,0,3001.23148993,23.2654071798,30,30,30,30,0
"REG","Sunday","Neutral",48,7,7,1,"outdoors","grass",59,7,2898.6396924,10.095980527768,25,8,15,10,12
"REG","Sunday","Home",41.5,7,7,0,"outdoors","fieldturf",63,8,2917.22756374,-54.342193891546,14,15,11,28,16
"REG","Sunday","Home",48,7,7,1,"outdoors","grass",22,10,3084.67254163,-53.6470541105,2,19,3,27,7
"REG","Sunday","Neutral",51.5,7,7,0,"outdoors","grass",63,13,2956.69770356,-1.7440326647,29,6,5,9,27
"REG","Sunday","Home",37.5,6,14,1,"outdoors","grass",40,6,2975.14562162,-148.35336521012,26,26,14,18,4
"REG","Sunday","Home",35,7,7,1,"outdoors","grass",80,10,3112.15952717,15.27428931192,24,12,27,20,5
"REG","Sunday","Home",47.5,10,7,1,"outdoors","grass",66,19,3114.62083672,14.47541802395,25,1,31,3,-4
"REG","Sunday","Home",33.5,14,7,1,"outdoors","grass",55,11,3187.90827625,24.43704975292,9,26,15,15,-17
"REG","Sunday","Home",47,7,7,0,"outdoors","grass",59,5,2969.11230268501,18.9249591951229,19,28,10,21,2
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",75,15,2961.18152224,-1.083117215384,28,16,30,5,-13
"REG","Sunday","Home",34,7,7,0,"outdoors","grass",74,8,2845.36638826,1.83347632597,7,3,9,31,26
"REG","Thursday","Home",42,4,4,1,"outdoors","fieldturf",55,4,3201.42845143,28.2280217616,7,3,28,26,2
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",59,20,3018.55105662,-23.9275196903,19,10,21,1,-11
"REG","Sunday","Home",41,7,7,1,"closed","grass",72,0,2894.14657539,-40.8897771427,26,18,26,27,9
"REG","Sunday","Home",43,6,7,0,"closed","fieldturf",72,0,2860.9803570753,-26.1346233803451,27,8,11,26,34
"REG","Thursday","Home",48.5,4,4,1,"outdoors","grass",58,3,3034.09921277,71.9286412516,19,13,15,2,-7
"REG","Monday","Home",54.5,8,8,0,"outdoors","grass",33,0,3122.6990106,40.8695213498,8,24,8,10,-14
"REG","Sunday","Home",42.5,7,6,1,"dome","sportturf",72,0,3022.42277689,37.6608438401,25,12,3,15,25
"REG","Thursday","Home",46.5,4,4,0,"closed","matrixturf",72,0,3013.54624318,2.25535874142,14,30,5,18,-3
"REG","Saturday","Home",42,6,6,1,"dome","fieldturf",72,0,2687.1623522,-85.856665932,8,18,12,32,10
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",59,6,2859.71095041,35.07250483655,9,25,22,25,-13
"REG","Sunday","Home",54.5,7,7,1,"dome","sportturf",72,0,3001.64186277,-24.80531627284,3,22,23,16,-26
"REG","Sunday","Home",50.5,10,7,0,"dome","fieldturf",72,0,2777.41381411,17.35318481078,28,14,7,1,8
"REG","Sunday","Home",48.5,14,7,0,"outdoors","grass",66,10,2978.48906035,23.68354225026,4,12,11,21,2
"REG","Sunday","Home",46.5,7,7,1,"outdoors","fieldturf",77,0,3131.30489037,41.78977067624,2,20,27,20,-25
"REG","Monday","Home",41,8,8,0,"outdoors","grass",84,10,3042.79921891,14.11886853304,24,13,5,10,16
"REG","Sunday","Home",43.5,7,6,0,"outdoors","grass",45,5,3171.26733856,2.82421425789,10,8,17,22,7
"REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",35,0,3029.71050889,30.14624160241,10,28,27,17,-28
"REG","Sunday","Home",41.5,7,6,0,"outdoors","grass",45,15,3231.56820167,-50.9025082368,4,9,30,6,-29
"REG","Sunday","Home",41,14,7,0,"outdoors","fieldturf",61,5,3164.87504828,12.09782421139,9,28,9,23,-5
"REG","Sunday","Home",37.5,10,8,0,"outdoors","sportturf",62,18,3045.66829647,-5.932751189674,20,24,14,17,-1
"REG","Sunday","Home",54.5,7,7,0,"outdoors","grass",46,5,2946.29582733457,10.6569247913964,4,11,31,18,-20
"REG","Sunday","Home",32,6,7,0,"outdoors","astroplay",38,7,3028.17264801,-116.9246769141,29,3,28,23,21
"REG","Sunday","Home",37,8,8,1,"outdoors","grass",43,5,3062.58274751,-110.93376555698,17,23,25,11,-20
"REG","Monday","Home",40,8,11,1,"outdoors","astroturf",36,27,3237.50492236402,5.67711875372138,5,3,18,14,-2
"DIV","Sunday","Home",50.5,8,14,0,"outdoors","astroturf",29,11,3252.53739784621,12.6926904258924,4,6,2,5,1
"REG","Sunday","Home",58,7,7,0,"outdoors","fieldturf",63,3,3129.98361823481,47.4043027500523,9,23,29,2,-41
"REG","Sunday","Home",49,13,7,0,"outdoors","grass",54,15,3182.00901486,33.77382798649,11,3,10,3,1
"REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",39,9,2866.17585562,10.2557646197,23,18,17,21,9
"REG","Sunday","Home",40.5,7,7,0,"outdoors","grass",60,3,2785.79174977,15.31978228898,23,5,27,17,8
"REG","Sunday","Home",39,7,6,1,"outdoors","grass",54,5,2749.76600683,21.932609623191,32,21,25,21,7
"DIV","Sunday","Home",55,7,14,1,"outdoors","grass",41,17,3270.83597749,38.7778239823,1,2,6,4,-3
"REG","Sunday","Home",42.5,8,7,1,"outdoors","grass",31,7,3062.50057627,-128.21821690448,23,31,12,18,-2
"REG","Saturday","Home",35,6,6,1,"outdoors","fieldturf",30,12,3187.44865995,30.18673187286,21,11,20,16,6
"REG","Monday","Home",45,8,8,1,"outdoors","grass",72,7,3166.01970121,-15.9365684745,12,7,24,27,8
"REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",52,18,2837.82251933,-9.83356713795,22,12,7,14,17
"REG","Sunday","Home",44.5,7,7,0,"dome","fieldturf",72,0,2849.12619688,0.5299313477,29,16,17,22,18
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",71,9,2909.60853786,10.17626167329,27,28,32,28,-5
"REG","Thursday","Home",37.5,11,10,1,"outdoors","grass",76,5,3083.63237207,33.7536626768,18,25,16,26,3
"REG","Sunday","Home",54.5,7,7,0,"outdoors","astroturf",56,2,3169.93387219443,43.6160853100335,3,7,19,8,-15
"REG","Sunday","Home",43,10,6,0,"outdoors","grass",53,4,3066.80534424,-18.84264527,31,22,28,15,-4
"REG","Sunday","Home",43,7,6,0,"outdoors","fieldturf",50,12,3075.38734018,14.4332450944,6,11,24,18,-11
"REG","Sunday","Home",43.5,7,7,1,"outdoors","grass",62,0,2880.20072055,-47.66435392826,22,21,26,24,-1
"REG","Sunday","Home",43.5,7,7,0,"dome","astroplay",72,0,2911.03407221,-4.38139266856,32,32,32,32,0
"REG","Sunday","Home",51,10,6,0,"closed","matrixturf",72,0,3006.78385475,23.5085516643,22,21,9,10,2
"REG","Thursday","Home",44,4,4,1,"outdoors","grass",33,0,2884.8433795,6.52503605666,7,31,27,26,-25
"REG","Sunday","Home",47,7,7,0,"outdoors","fieldturf",61,5,3052.92411137,9.23740619859,25,19,3,7,10
"REG","Sunday","Home",40.5,7,7,1,"outdoors","fieldturf",62,23,3145.65334918,15.53063769876,24,5,17,8,10
"REG","Sunday","Home",45.5,7,7,1,"outdoors","grass",79,5,2889.39216289,-18.2859260634,17,6,31,26,6
"REG","Sunday","Home",44,7,7,0,"outdoors","grass",30,10,2929.08078505,10.3450802423,7,6,32,19,-12
"REG","Sunday","Home",43,7,7,1,"outdoors","astroturf",86,6,2951.20044648,-0.546577531495,32,32,32,32,0
"REG","Sunday","Home",38.5,7,7,1,"outdoors","grass",79,5,2880.87221113,1.446749499285,32,32,32,32,0
"REG","Thursday","Home",45,4,4,0,"outdoors","grass",36,1,2954.30053997,-61.13535581559,10,17,24,15,-16
"REG","Sunday","Home",53,7,14,0,"outdoors","grass",70,0,2792.39700186,24.694713481177,26,16,11,2,1
"REG","Thursday","Home",43,4,4,1,"outdoors","fieldturf",39,5,3100.39807409794,-100.686559044827,8,3,11,10,4
"REG","Sunday","Home",41,10,7,1,"outdoors","grass",67,7,2921.18628278,18.9722360199,12,20,28,3,-33
"REG","Sunday","Home",47,6,7,0,"outdoors","grass",61,10,3157.80857866,42.6730558856,5,22,10,4,-23
"REG","Sunday","Home",51,7,6,1,"outdoors","grass",69,2,3115.71915956,23.55348022327,2,30,19,13,-34
"REG","Thursday","Home",54,4,4,0,"dome","fieldturf",72,0,3058.28285282,24.7076235992,32,30,2,2,2
"REG","Sunday","Home",35.5,7,10,1,"outdoors","fieldturf",42,3,2941.9343239,-75.38177065955,32,8,24,22,22
"REG","Sunday","Home",42,7,14,0,"outdoors","dessograss",64,13,3227.6109041,53.15498340151,18,19,16,11,-6
"REG","Sunday","Home",43,14,7,0,"dome","fieldturf",72,0,3088.32554889,5.7229524804,6,27,17,25,-13
"DIV","Sunday","Home",46,7,14,0,"dome","fieldturf",72,0,3275.22813245,54.0033556839,4,6,8,8,-2
"REG","Sunday","Home",46,14,7,0,"closed","fieldturf",72,0,3017.85589166,-1.1193921626,2,9,14,18,-3
"REG","Thursday","Home",34.5,7,7,0,"outdoors","dessograss",69,1,3145.43824638,2.0002731838,32,32,32,32,0
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",67,5,3133.38806489,-146.9252314758,19,23,17,16,-5
"REG","Sunday","Home",47,6,7,0,"closed","fieldturf",72,0,3055.53412453,12.4561523954,2,24,4,11,-15
"REG","Sunday","Home",52,7,6,1,"dome","sportturf",72,0,2959.80247983471,-0.780283301205224,22,32,28,3,-35
"REG","Monday","Home",50,8,11,1,"outdoors","grass",55,1,3064.86384695,27.8664273108,5,24,16,11,-24
"REG","Sunday","Home",49,7,7,1,"closed","fieldturf",72,0,3084.66302417,43.8411073008,1,17,2,18,0
"SB","Sunday","Neutral",52.5,14,14,0,"outdoors","grass",65,6,3396.455941498,17.5583923763117,1,2,1,2,0
"REG","Sunday","Home",41,7,10,1,"open","fieldturf",63,8,2946.47708359722,-12.2351396035813,12,15,5,15,7
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",73,1,3062.13343872,-115.0110765614,6,16,13,22,-1
"REG","Sunday","Neutral",41.5,7,7,0,"outdoors","grass",54,11,2898.744587,-50.536210813,20,15,7,25,23
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",59,6,3091.60769723023,-42.5902048246719,28,19,7,20,22
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",62,6,3016.49637639,27.213398109,10,10,28,12,-16
"REG","Thursday","Home",40.5,4,4,0,"dome","fieldturf",72,0,2989.62732008,-0.811131513680001,27,19,13,13,8
"REG","Sunday","Home",45.5,7,7,0,"closed","grass",72,0,2726.02371815,-1.12309107933,27,30,8,13,2
"REG","Sunday","Home",39.5,13,7,0,"outdoors","grass",80,8,3033.48239396,-15.87876657227,20,18,4,13,11
"REG","Sunday","Home",44.5,7,7,0,"closed","matrixturf",72,0,2972.57280217231,0.754184670961269,12,8,21,26,9
"REG","Monday","Home",44,8,8,1,"dome","fieldturf",72,0,2904.01954342,-6.38895828862,12,9,10,17,10
"REG","Sunday","Home",46,7,7,0,"dome","sportturf",72,0,3003.37659737,7.63789699929,4,9,13,24,6
"REG","Sunday","Home",43.5,14,7,0,"outdoors","fieldturf",66,8,2902.58331604,-2.48343987453,3,26,11,21,-13
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",64,13,2914.98795001,2.63878611528,16,7,22,8,-5
"REG","Sunday","Home",44.5,7,7,1,"dome","fieldturf",72,0,2963.2208589,3.57293726096,12,7,12,27,20
"REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",53,5,2968.11311084,-2.56753985757,19,5,18,24,20
"REG","Sunday","Home",37,7,7,0,"outdoors","grass",32,2,3040.27310879,-46.689534919756,10,21,8,26,7
"REG","Sunday","Home",38,7,7,0,"outdoors","astroplay",70,5,3003.74787982,-1.70891596145,32,32,32,32,0
"REG","Sunday","Home",42,7,7,1,"outdoors","fieldturf",48,6,3183.3064034,-73.2323861415,4,8,19,6,-17
"REG","Sunday","Home",33,7,7,0,"outdoors","fieldturf",44,10,3077.8934514,16.915542916232,15,15,13,10,-3
"REG","Sunday","Home",54,7,6,0,"outdoors","grass",64,7,3114.63229337,-7.60078837565,21,3,30,10,-2
"REG","Sunday","Home",45,7,10,0,"outdoors","fieldturf",47,18,3221.22903185,-27.6088201897,20,8,18,6,0
"REG","Sunday","Home",38.5,6,7,0,"outdoors","grass",88,3,2963.10260509,-10.01328506381,28,20,16,19,11
"REG","Sunday","Home",48,7,6,0,"dome","fieldturf",72,0,3067.96913922,45.3686419746,7,9,16,5,-13
"REG","Sunday","Home",43.5,10,7,0,"dome","fieldturf",72,0,2967.15529859,-15.02343314485,29,30,3,7,3
"REG","Sunday","Home",55.5,7,7,1,"closed","grass",72,0,2943.04688444112,35.4633389648126,13,10,30,6,-21
"REG","Sunday","Home",38,7,7,0,"outdoors","grass",61,10,2938.31595118,-73.1558146453,20,1,28,18,9
"REG","Sunday","Home",53.5,7,7,1,"outdoors","fieldturf",66,6,2880.95561414,-9.6059472647,20,14,28,2,-20
"REG","Monday","Home",47.5,8,8,0,"outdoors","grass",57,7,3141.57983608,55.6007747497,1,8,27,23,-11
"REG","Monday","Home",45,11,8,1,"outdoors","grass",36,15,3034.17019432,-61.0342677699,20,16,8,27,23
"REG","Sunday","Home",42,7,14,0,"outdoors","grass",58,7,3024.61260058,43.0204417113,3,24,9,28,-2
"REG","Sunday","Home",52,7,7,0,"open","grass",72,0,2951.96942788,46.3318326764,15,1,20,8,2
"REG","Sunday","Home",43,7,7,1,"dome","astroturf",72,0,2977.60981457,23.60102044416,25,24,17,13,-3
"REG","Sunday","Home",43,7,14,0,"outdoors","grass",62,6,3224.67330084,6.58164791114,19,1,17,18,19
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",46,17,2730.83270837725,-142.280853901098,26,2,28,7,3
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",79,6,3040.69515640903,25.8761652684114,14,9,22,26,9
"REG","Sunday","Home",42.5,10,6,0,"dome","fieldturf",72,0,2998.01411636,1.51743469025,4,13,21,27,-3
"REG","Sunday","Home",47,6,7,0,"outdoors","fieldturf",42,2,2943.53948846,3.44031654499,7,11,20,19,-5
"REG","Sunday","Home",39.5,7,7,0,"outdoors","fieldturf",70,8,2832.86812451,6.20072796894,1,8,22,16,-13
"REG","Sunday","Home",51.5,7,7,0,"outdoors","grass",81,8,3291.87870692256,-17.8240659935349,30,8,5,1,18
"REG","Sunday","Home",38,7,7,0,"outdoors","grass",78,15,3048.85523481,7.50103706911,31,3,18,7,17
"WC","Sunday","Home",43.5,8,7,0,"outdoors","grass",20,14,3145.88597365,17.68018300937,2,6,7,3,-8
"REG","Sunday","Home",42,7,7,1,"open","grass",72,0,3157.05661384,-128.0062391411,15,30,6,6,-15
"REG","Sunday","Home",51,7,7,0,"dome","fieldturf",72,0,3073.86940548,20.62640478802,6,18,25,11,-26
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",80,5,3159.76120596,15.80919875191,7,6,15,17,3
"REG","Sunday","Home",53,7,7,0,"dome","fieldturf",72,0,3088.75081214,22.0942484149,1,15,24,13,-25
"REG","Thursday","Home",61,4,4,1,"dome","sportturf",72,0,3200.09515715,57.7369235787,2,16,8,4,-18
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",78,4,3062.55994616,-35.6918355498,5,16,30,21,-20
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",25,6,3127.4145389,-29.1391480692,5,7,6,11,3
"REG","Sunday","Home",44,7,7,1,"dome","astroturf",72,0,3101.44467829,20.41948017105,2,21,4,22,-1
"REG","Sunday","Home",42,7,7,1,"outdoors","grass",72,4,2787.58900631186,-32.7814134940928,32,28,30,17,-9
"REG","Sunday","Home",34,7,7,1,"outdoors","grass",64,8,3131.89617311,10.99560677332,3,6,23,28,2
"REG","Sunday","Home",43,6,7,0,"outdoors","grass",73,4,3099.22591972,30.80489006368,4,11,13,15,-5
"REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",56,5,3095.2261272,30.8148596788,8,10,13,20,5
"REG","Sunday","Home",46.5,7,10,0,"outdoors","grass",47,5,3026.61001855,-2.83873855229,19,6,17,10,6
"REG","Sunday","Neutral",49,7,7,0,"outdoors","grass",86,9,3137.38970321133,1.37979774853173,32,32,32,32,0
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",68,7,2972.12989717,3.555931066161,26,22,15,14,3
"REG","Sunday","Home",51,7,7,0,"dome","matrixturf",72,0,2921.08072973012,11.5124060336416,6,13,11,19,1
"REG","Sunday","Home",46.5,10,7,0,"outdoors","grass",47,0,3040.93724975,8.7785112752,4,9,10,3,-12
"REG","Sunday","Home",41.5,7,7,0,"outdoors","fieldturf",61,7,3013.2572190885,0.386315336570452,30,27,27,14,-10
"REG","Sunday","Home",40.5,7,6,0,"outdoors","grass",56,5,3019.98561173,6.18779642107,30,19,11,15,15
"REG","Monday","Home",47.5,11,8,1,"outdoors","fieldturf",29,8,3262.96538219,7.7698521923,1,15,18,16,-16
"REG","Sunday","Home",46,7,7,0,"outdoors","grass",78,9,3010.5827608,-45.1751039046,5,28,23,12,-34
