"total_result","game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"Under","REG","Sunday","Home",48,7,7,1,"dome","fieldturf",72,0,2963.28416447,27.4089255501,2,5,12,15,0
"Over","REG","Sunday","Home",48,7,7,0,"outdoors","grass",81,5,2877.73893086285,16.3483080396266,32,32,32,32,0
"Under","REG","Sunday","Home",35,7,7,1,"outdoors","fieldturf",65,7,3007.9704472,-14.77540920821,20,4,8,22,30
"Over","REG","Sunday","Home",45,7,7,0,"dome","fieldturf",72,0,2937.64434307,-4.6604565946,5,10,16,30,9
"Under","REG","Sunday","Home",42,7,7,1,"outdoors","grass",55,8,3015.1483643,-40.9899249199,19,29,1,11,0
"Over","REG","Sunday","Home",43.5,7,7,0,"closed","fieldturf",72,0,3249.64118621,17.89773071645,6,19,3,16,0
"Over","REG","Sunday","Home",42,7,7,1,"closed","fieldturf",72,0,3125.04833055,-0.70671120666,18,19,17,29,11
"Over","REG","Monday","Home",39.5,8,8,0,"outdoors","grass",67,6,2886.63142916,-25.23841746076,32,23,8,6,7
"Over","REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",83,8,2979.15354301,3.9459020549,28,23,4,17,18
"Over","REG","Sunday","Home",48.5,7,7,0,"closed","grass",72,0,2965.15420261,-9.807453663479,9,8,18,1,-16
"Under","DIV","Sunday","Home",43,7,15,0,"outdoors","grass",25,13,3319.40880187,29.63683307172,7,4,8,3,-2
"Under","REG","Sunday","Home",46,7,7,0,"outdoors","grass",55,6,2983.83550429,-84.6274054966,25,12,17,1,-3
"Over","REG","Saturday","Home",49,6,6,0,"outdoors","grass",47,24,3100.41576553419,42.6301346776444,26,14,6,10,16
"Under","REG","Sunday","Home",37,7,8,1,"outdoors","grass",58,5,2750.52749291,44.2305739779,14,11,8,28,23
"Over","REG","Sunday","Home",41,6,7,0,"outdoors","grass",53,5,3096.27685588,-45.06748391111,17,15,26,4,-20
"Under","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",74,7,3063.99966548,2.77486728898,32,32,32,32,0
"Over","REG","Sunday","Home",50.5,6,7,0,"outdoors","grass",69,15,3132.72411198014,4.35421231526785,18,18,21,29,8
"Under","REG","Sunday","Home",48,7,7,0,"dome","fieldturf",72,0,3050.48412379,-41.1048631696,6,23,9,14,-12
"Over","REG","Sunday","Home",43,7,7,1,"outdoors","grass",54,0,3064.3376145,3.38206336573,5,26,6,21,-6
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",53,14,2873.80186197,-5.68439128746,13,11,27,25,0
"Over","REG","Sunday","Home",41,7,7,0,"outdoors","grass",63,5,2930.51176138,-58.72996926256,24,23,16,19,4
"Under","WC","Saturday","Home",44,6,6,1,"outdoors","grass",29,9,3237.69522399,-50.59929380425,4,3,5,7,3
"Under","REG","Sunday","Home",48.5,7,7,0,"outdoors","sportturf",61,10,3173.22415088,-4.81186938758,22,8,22,2,-6
"Under","REG","Sunday","Home",47,7,7,0,"outdoors","grass",54,12,2854.54034699,25.189593261,12,4,23,28,13
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",25,12,2861.40736968,16.49928365563,22,20,19,30,13
"Over","REG","Monday","Home",51,7,7,1,"outdoors","grass",80,9,2961.97539566,10.49358167682,32,32,32,32,0
"Under","REG","Sunday","Home",51.5,7,7,0,"outdoors","grass",81,4,2869.59168815357,1.22383999384152,27,26,25,2,-22
"Under","REG","Sunday","Home",47,14,7,1,"outdoors","grass",64,5,2776.85274866,11.265889648293,25,15,12,6,4
"Under","REG","Monday","Home",47,8,8,1,"dome","sportturf",72,0,3230.96476263513,13.5987266873644,11,24,5,22,4
"Over","REG","Sunday","Home",40,10,7,1,"dome","astroplay",72,0,2846.1655049,-18.195155166254,26,22,31,26,-1
"Over","REG","Sunday","Home",40.5,7,7,0,"dome","fieldturf",72,0,2871.16769065,-48.63995805072,10,20,12,11,-11
"Under","REG","Sunday","Home",44,7,10,0,"outdoors","grass",50,6,2946.79319540633,-68.0441558692041,12,16,29,32,-1
"Under","REG","Sunday","Home",47,7,14,0,"outdoors","astroturf",48,6,3194.82550947469,14.4906601160435,1,27,11,18,-19
"Over","REG","Sunday","Home",38,14,7,0,"outdoors","fieldturf",81,2,2949.90606764,8.61440122309,10,11,7,24,16
"Over","REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",47,20,3079.09487034,-0.918664467300001,8,17,11,28,8
"Under","REG","Sunday","Home",37,7,14,0,"dome","fieldturf",72,0,2772.65848041,-20.26382366495,23,12,19,28,20
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","grass",42,8,2800.313788,-45.88615637583,12,1,5,25,31
"Over","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",84,13,2957.21191264,-10.31460062738,18,16,14,6,-6
"Under","REG","Sunday","Home",48,10,7,1,"outdoors","grass",48,17,3089.234969593,-34.9427058478764,17,19,6,1,-7
"Under","REG","Sunday","Home",51,7,7,1,"dome","astroturf",72,0,3097.40731087,38.0912949773,15,25,5,14,-1
"Over","REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",77,10,3089.66544523,-29.97973467588,32,32,32,32,0
"Over","REG","Sunday","Home",40,7,7,0,"dome","fieldturf",72,0,3097.50554864,-85.0359002688,13,1,17,18,13
"Over","REG","Sunday","Home",49,7,7,0,"dome","sportturf",72,0,3035.08440593,-38.332877951,1,13,10,25,3
"Over","REG","Sunday","Home",45,7,7,0,"outdoors","grass",73,8,2883.96939525,66.6142235713,17,9,23,23,8
"Under","REG","Sunday","Home",48.5,6,6,0,"outdoors","astroturf",35,11,3246.96863043098,48.3885228496728,10,19,7,23,7
"Under","REG","Sunday","Home",42,7,14,0,"outdoors","grass",87,6,2931.02845773,-5.42862479533,8,4,15,25,14
"Under","REG","Sunday","Home",51,7,7,0,"outdoors","grass",83,4,3160.37833591,2.26671339482,32,32,32,32,0
"Under","REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",74,5,2900.27121949,-11.23418851013,32,32,32,32,0
"Under","REG","Sunday","Home",42,7,7,0,"outdoors","grass",44,6,3109.29235212446,-135.41499717421,1,21,22,29,-13
"Over","REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",82,9,3082.24755153,-11.60425772511,32,32,32,32,0
"Under","REG","Sunday","Home",49.5,7,7,0,"dome","astroplay",72,0,3119.47795071,27.58788291905,25,6,1,3,21
"Under","REG","Sunday","Home",49,7,7,0,"dome","matrixturf",72,0,2865.06130508735,-8.06371966439359,8,12,18,11,-11
"Under","REG","Sunday","Home",46,7,7,0,"outdoors","grass",55,13,2828.50756272,-74.2477674229,5,5,4,21,17
"Over","REG","Sunday","Home",48.5,7,6,0,"outdoors","grass",32,7,3183.21890344,21.34672395085,3,12,21,16,-14
"Under","REG","Sunday","Home",43,14,7,0,"dome","fieldturf",72,0,3088.32554889,5.7229524804,6,27,17,25,-13
"Over","REG","Sunday","Home",47,7,7,0,"outdoors","grass",90,3,3043.99508336,-3.3364953002,32,32,32,32,0
"Under","REG","Sunday","Home",44.5,7,7,0,"closed","astroturf",72,0,2703.4890852224,-84.8147142008948,30,20,4,19,25
"Under","REG","Sunday","Home",44,7,7,1,"outdoors","grass",77,4,2983.53294548,5.8962844215,21,29,14,23,1
"Over","WC","Sunday","Home",38.5,7,7,1,"outdoors","fieldturf",50,8,3199.2766074,13.781367954505,4,3,1,8,8
"Under","REG","Sunday","Home",37,7,7,0,"outdoors","grass",88,8,3072.8064135,-2.47754340481,32,12,14,10,16
"Over","REG","Sunday","Home",52.5,7,7,1,"dome","matrixturf",72,0,3154.22345309824,13.2942337031107,12,20,22,1,-29
"Under","REG","Sunday","Home",38.5,7,7,1,"outdoors","sportturf",72,6,2974.87521285,1.60683256601,3,29,25,32,-19
"Over","REG","Sunday","Home",39.5,7,14,0,"outdoors","grass",85,9,2817.81630569,-19.94234011451,28,27,21,4,-16
"Over","REG","Sunday","Home",37,8,6,1,"outdoors","grass",25,4,3102.02798637,14.87833465003,7,3,19,18,3
"Under","REG","Sunday","Home",38.5,7,10,1,"outdoors","grass",53,2,2940.14937441,-27.55154390823,26,16,13,27,24
"Over","REG","Sunday","Home",44.5,7,7,1,"closed","grass",72,0,2981.93304299,-11.33619290309,24,26,11,18,5
"Over","REG","Thursday","Home",44.5,4,4,1,"outdoors","fieldturf",64,9,3023.82935617,-3.82731004863,16,10,25,29,10
"Over","REG","Sunday","Home",39.5,7,7,1,"outdoors","astroturf",67,15,2983.9528644094,5.79071788202423,32,32,32,32,0
"Under","REG","Sunday","Home",41,7,7,0,"outdoors","grass",52,14,2995.92045205,-190.7661785599,31,14,31,8,-6
"Over","REG","Sunday","Home",39,7,7,0,"outdoors","grass",59,6,2859.71095041,35.07250483655,9,25,22,25,-13
"Over","REG","Sunday","Home",45,7,7,0,"outdoors","fieldturf",70,5,3138.98386706147,17.4226523148701,8,32,4,18,-10
"Under","REG","Sunday","Home",49.5,7,7,0,"dome","sportturf",72,0,2993.45825015,-9.14411837083,3,21,6,29,5
"Under","REG","Thursday","Home",45.5,4,4,1,"outdoors","fieldturf",42,17,3000.56210424,4.2878342136083,9,6,2,12,13
"Under","REG","Sunday","Home",47,7,7,0,"dome","fieldturf",72,0,3032.71714368,18.798320931,25,26,9,3,-7
"Over","REG","Sunday","Home",35.5,7,7,1,"outdoors","grass",72,12,2945.90481961,6.67627029434,14,15,13,23,9
"Under","REG","Sunday","Home",45,7,6,0,"outdoors","grass",76,10,3119.05898526,43.207519707,17,3,15,11,10
"Under","REG","Sunday","Home",43.5,6,7,0,"outdoors","grass",70,9,3068.16638118,91.60924352982,22,5,2,10,25
"Over","REG","Sunday","Home",48,10,7,0,"dome","grass",72,0,2928.40671955661,11.4162937548247,8,15,24,16,-15
"Under","REG","Sunday","Home",45,7,7,1,"closed","astroturf",72,0,2869.25824862,-61.228652801,3,20,4,21,0
"Under","REG","Sunday","Home",44,14,7,0,"outdoors","grass",72,2,2910.82919944,-1.8895077596,6,20,14,26,-2
"Under","REG","Sunday","Home",47,7,7,1,"outdoors","fieldturf",47,8,3100.34127570792,61.1543142375868,5,26,1,6,-16
"Under","REG","Sunday","Home",44,7,14,0,"outdoors","grass",48,4,3124.13067543,18.464398040021,16,12,23,5,-14
"Under","REG","Sunday","Home",45,7,7,0,"outdoors","grass",51,13,2815.18862446,33.0119292785,11,6,15,22,12
"Over","REG","Sunday","Home",39,7,7,0,"outdoors","fieldturf",77,8,2898.67716669,4.16687599403,32,32,32,32,0
"Over","REG","Sunday","Home",41.5,7,7,0,"outdoors","fieldturf",66,18,3124.60684254,22.91463181661,5,2,10,12,5
"Over","REG","Sunday","Home",46,6,7,0,"outdoors","fieldturf",55,3,3100.21781516,5.2720656799,29,17,29,1,-16
"Over","REG","Sunday","Home",45,7,7,0,"outdoors","grass",45,4,3029.83070312,17.72355044968,16,5,1,2,12
"Over","REG","Sunday","Home",36,7,7,1,"outdoors","grass",38,6,2957.97146959,26.23341720055,29,25,27,2,-21
"Over","REG","Sunday","Home",41,14,6,0,"dome","astroplay",72,0,2901.35243679,-55.8117512285,24,19,11,23,17
"Under","REG","Monday","Home",46.5,15,11,0,"outdoors","fieldturf",53,4,3116.73041769,19.41280177323,4,6,3,8,3
"Under","WC","Sunday","Home",47.5,7,7,0,"closed","matrixturf",72,0,3208.32418625,17.4334973324,3,5,7,6,-3
"Over","REG","Sunday","Home",35.5,7,7,0,"outdoors","fieldturf",37,5,3017.86907607,-62.577259306086,26,13,15,28,26
"Under","REG","Sunday","Home",40.5,7,7,1,"dome","fieldturf",72,0,3043.03956337,-0.0645239119600003,9,14,16,11,-10
"Over","REG","Sunday","Home",41.5,8,7,1,"outdoors","grass",31,20,3297.67004947,-198.3949315838,4,12,27,7,-28
"Under","REG","Sunday","Home",41,7,7,0,"outdoors","grass",73,9,3079.09703855,-2.30925617534,17,1,14,18,20
"Under","REG","Sunday","Home",41,7,14,1,"outdoors","grass",51,6,3069.35936327,-28.00558480034,15,24,7,3,-13
"Under","REG","Thursday","Home",54.5,4,4,1,"dome","fieldturf",72,0,3208.42434036,-0.368380950599999,7,21,23,8,-29
"Under","REG","Sunday","Home",45,7,10,0,"outdoors","fieldturf",47,18,3221.22903185,-27.6088201897,20,8,18,6,0
"Over","REG","Sunday","Home",43.5,7,7,1,"outdoors","fieldturf",38,13,3212.81651464182,-0.414531821836778,17,19,4,8,2
"Over","REG","Sunday","Home",47,7,7,0,"outdoors","grass",44,17,2851.44387747,11.33485048608,5,14,32,25,-16
"Under","REG","Sunday","Home",43,10,8,1,"closed","astroturf",72,0,2810.59543377933,30.1932886872969,30,3,10,5,22
"Under","REG","Sunday","Home",41,6,10,0,"outdoors","grass",43,13,3114.74616883164,-13.2881406115023,17,21,2,26,20
"Under","REG","Sunday","Home",38,8,8,1,"outdoors","grass",78,8,3008.35188523,-15.37024251754,18,31,24,27,-10
"Over","REG","Sunday","Home",43,7,6,1,"outdoors","fieldturf",48,17,3016.35697749,-37.687334176,18,1,17,2,2
"Under","REG","Thursday","Home",46,7,7,0,"dome","sportturf",72,0,3073.04675622516,-75.4743929736611,26,25,24,1,-22
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",57,12,2921.77215103,25.86196320649,22,25,1,18,14
"Under","REG","Sunday","Home",36.5,7,7,0,"outdoors","astroplay",41,7,3038.88169751,-23.91433792568,29,26,5,22,20
"Over","REG","Thursday","Home",46,4,4,1,"dome","fieldturf",72,0,3172.13590321,-27.09723583351,13,6,29,8,-14
"Under","REG","Sunday","Home",39,7,7,0,"outdoors","grass",54,6,2893.4446156,-13.92926747771,31,1,27,13,16
"Over","REG","Sunday","Home",54.5,7,6,0,"outdoors","fieldturf",42,1,2796.67071322,18.494502635682,18,14,4,1,1
"Under","REG","Sunday","Home",43.5,6,7,0,"outdoors","grass",55,6,3075.60985664,-5.839844679,8,1,9,2,0
"Over","REG","Monday","Home",42.5,8,8,1,"outdoors","fieldturf",61,9,3136.45228268,8.90175850854,32,8,9,9,24
"Over","REG","Sunday","Home",33.5,7,6,0,"outdoors","sportturf",58,11,3111.32708912,-2.76963521622,24,8,4,19,31
"Over","REG","Sunday","Home",44,7,10,0,"outdoors","grass",66,8,2983.15635508,-16.82452083123,23,17,29,9,-14
"Over","REG","Sunday","Home",48,7,7,0,"outdoors","sportturf",61,6,3021.22901341,7.8802245006,17,3,19,14,9
"Over","REG","Sunday","Home",41,7,7,0,"outdoors","grass",58,3,3162.51493539,23.67593743282,8,13,24,7,-22
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",81,10,2849.07215079,13.71984414534,28,10,2,1,17
"Over","REG","Monday","Home",34.5,8,8,1,"outdoors","dessograss",65,3,3022.2283175,-13.04702965337,23,22,1,16,16
"Over","REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",48,6,3153.61139873,36.9181558941,5,2,22,9,-10
"Over","REG","Sunday","Home",41.5,7,14,0,"closed","grass",72,0,2930.23584062,-104.9190609624,24,18,12,6,0
"Under","REG","Sunday","Home",40,7,7,0,"outdoors","grass",82,7,3029.57279714,6.89354260525,32,32,32,32,0
"Over","REG","Sunday","Home",39,7,14,0,"dome","fieldturf",72,0,2872.6678484,5.275557823349,22,20,7,3,-2
"Over","REG","Monday","Home",46,8,11,0,"outdoors","fieldturf",45,6,3194.15638243,13.42844835031,6,15,18,7,-20
"Under","REG","Thursday","Home",38.5,11,11,0,"outdoors","grass",66,13,2912.47854273,-14.7862169219865,19,11,7,11,12
"Under","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",75,15,2961.18152224,-1.083117215384,28,16,30,5,-13
"Over","REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",78,0,3026.07963596,-2.890795956511,32,32,32,32,0
"Under","REG","Sunday","Home",44,7,8,0,"dome","fieldturf",72,0,2872.95169112,103.76682978984,31,22,24,13,-2
"Over","REG","Sunday","Home",47,7,7,1,"outdoors","grass",74,7,2860.16252392,7.7914908792,22,18,23,2,-17
"Under","REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",57,20,2920.93000873,68.28026045908,18,10,7,24,25
"Over","REG","Sunday","Home",45,7,7,0,"outdoors","grass",82,15,2853.56935747365,5.90388340699476,29,18,28,23,6
"Over","REG","Sunday","Home",48,7,7,0,"outdoors","fieldturf",40,12,3006.23750833,21.36714030634,3,15,23,28,-7
"Under","REG","Sunday","Home",36,7,10,0,"outdoors","grass",64,12,2894.00589461,-173.205319209,25,6,19,28,28
"Under","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",22,10,3081.31333215,51.3729306935,20,18,23,22,1
"Over","REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",77,2,2957.24574866097,-3.92890064495116,24,10,3,15,26
"Over","REG","Friday","Home",49,5,5,0,"dome","astroturf",72,0,3192.28097258926,15.7597533830543,17,32,8,4,-19
"Under","REG","Sunday","Home",39.5,7,7,0,"outdoors","fieldturf",41,14,2839.81218891,2.289716779239,19,21,1,27,24
"Over","REG","Sunday","Home",42.5,7,14,0,"outdoors","grass",66,7,3029.91900721,-17.39415378608,10,28,8,4,-22
"Under","REG","Saturday","Home",51,6,6,1,"outdoors","grass",37,0,2938.66579707,-112.2178137547,10,19,25,5,-29
"Over","REG","Sunday","Home",43.5,7,14,1,"outdoors","grass",60,9,2879.55541898,7.4288767749,13,22,26,25,-10
"Over","REG","Sunday","Home",51,7,10,0,"outdoors","fieldturf",54,14,3120.19126169,17.41222399424,18,5,20,15,8
"Under","DIV","Sunday","Home",45,8,14,0,"dome","fieldturf",72,0,3243.93260465,56.0396817886,3,6,5,1,-7
"Over","REG","Sunday","Home",47,7,10,0,"dome","sportturf",72,0,2985.6381897,-99.28746492241,2,23,12,22,-11
"Under","REG","Sunday","Home",49,7,7,0,"open","fieldturf",72,0,2894.27432613935,-6.46247247180218,32,32,32,32,0
"Under","REG","Monday","Home",35.5,15,8,1,"outdoors","grass",61,7,3138.04452898,2.7064264546,16,26,19,4,-25
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",57,8,3009.27096991,3.1038097215,9,16,26,28,-5
"Under","REG","Saturday","Home",46.5,6,6,1,"outdoors","grass",62,8,3038.33313009,28.75532895477,15,15,25,10,-15
"Under","REG","Sunday","Home",56,7,7,0,"outdoors","grass",59,10,3125.1039311,27.33916646442,4,15,25,21,-15
"Under","REG","Sunday","Home",35,6,7,0,"outdoors","grass",51,8,2947.15902089,5.2759314188,25,2,30,21,14
"Under","REG","Sunday","Home",38,7,7,0,"outdoors","fieldturf",54,7,3295.10361201,8.18437306761,9,21,6,14,-4
"Over","REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",79,13,2820.74985588,8.93520685351,23,2,28,30,23
"Under","REG","Sunday","Home",50,7,7,0,"dome","sportturf",72,0,3051.12295348,22.67477734201,2,12,21,19,-12
"Over","REG","Sunday","Home",48.5,7,7,0,"dome","astroplay",72,0,2966.13730504,-14.0766179689,18,23,3,2,-6
"Over","REG","Sunday","Home",47,8,7,1,"dome","fieldturf",72,0,2728.43817292,-12.91464088654,31,20,18,2,-5
"Under","REG","Sunday","Home",41.5,6,7,1,"outdoors","fieldturf",30,10,3327.19670463,22.76737923541,11,24,5,10,-8
"Under","REG","Sunday","Home",38,7,7,0,"outdoors","grass",51,6,2979.35369235,-70.54946757521,25,19,2,12,16
"Under","REG","Saturday","Home",51.5,6,6,1,"dome","grass",72,0,3162.25427058726,-46.5637851058456,12,28,12,1,-27
"Over","REG","Sunday","Home",43,7,7,1,"outdoors","grass",62,4,2935.10370942,-7.2381825148,20,11,16,5,-2
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",68,8,2954.01679413,41.7850792139,19,27,26,10,-24
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",66,10,2963.96168957945,-25.6117449380951,7,5,3,24,23
"Under","REG","Sunday","Home",40.5,7,10,0,"dome","sportturf",72,0,3071.7571081,3.05893785809,26,16,2,19,27
"Over","REG","Sunday","Home",37,7,7,0,"outdoors","grass",46,17,3080.33868122,24.16117933148,24,10,11,9,12
"Under","REG","Sunday","Neutral",51.5,7,7,0,"outdoors","grass",63,13,2956.69770356,-1.7440326647,29,6,5,9,27
"Under","DIV","Sunday","Home",46.5,6,8,0,"outdoors","grass",55,19,3338.80014887086,-36.541829920658,4,6,3,7,2
"Over","REG","Sunday","Home",46,7,7,0,"outdoors","grass",67,9,2888.14079059,20.56262188941,17,23,3,9,0
"Under","REG","Sunday","Home",48,7,7,0,"outdoors","grass",71,3,2892.13876093,-0.83718050183,16,16,5,7,2
"Under","REG","Sunday","Home",45,10,7,0,"outdoors","grass",63,6,3005.35668749354,30.1549990309636,6,20,11,24,-1
"Under","REG","Sunday","Home",41.5,6,7,0,"outdoors","fieldturf",60,4,3064.34933253,9.12245063533,16,24,9,13,-4
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",64,0,3127.99825465,-11.35422887719,16,23,27,1,-33
"Under","REG","Sunday","Home",48.5,7,7,0,"dome","astroturf",72,0,3044.64331059,43.1872169389,13,18,14,21,2
"Under","REG","Sunday","Home",49.5,7,7,1,"outdoors","grass",67,5,3000.28366064,5.29972072583,30,30,30,30,0
"Under","REG","Sunday","Home",43,6,7,0,"outdoors","grass",50,8,2946.21363678,32.69626017176,12,8,4,23,23
"Over","DIV","Saturday","Home",45,7,13,0,"outdoors","grass",35,13,3308.48672501934,32.5258017646475,3,3,5,6,1
"Over","REG","Sunday","Home",51.5,7,7,0,"dome","fieldturf",72,0,2994.7946436493,19.7617747731799,16,21,29,18,-16
"Over","REG","Sunday","Home",49,7,7,1,"dome","astroturf",72,0,3119.05233047,18.07243582639,4,30,6,15,-17
"Over","REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",75,6,3010.80517255053,5.37494584022253,24,4,16,6,10
"Over","REG","Sunday","Home",45,7,6,0,"outdoors","fieldturf",34,12,3254.56689039,16.60649228233,17,29,8,3,-17
"Over","REG","Sunday","Home",43,6,7,0,"open","matrixturf",65,6,3071.92643490671,-1.40823874850802,27,29,16,24,6
"Over","REG","Sunday","Home",45,7,7,1,"outdoors","grass",38,7,3115.37325356182,-126.342129681766,18,1,16,29,30
"Over","REG","Sunday","Home",48.5,7,10,0,"closed","fieldturf",72,0,3103.25871292631,22.3289564227409,1,5,29,11,-22
"Under","REG","Sunday","Home",43.5,7,7,1,"outdoors","grass",55,20,3090.66197029,29.51144025696,22,25,21,1,-23
"Over","REG","Sunday","Home",45,7,7,1,"outdoors","grass",63,9,3107.79946231146,-35.6700440468477,13,8,22,8,-9
"Over","DIV","Sunday","Home",32,7,14,1,"outdoors","grass",21,10,3257.98700269,10.3611539827,2,2,3,5,2
"Over","REG","Sunday","Home",48.5,10,7,0,"closed","grass",72,0,3047.40015875,26.1671317723,7,28,27,2,-46
"Over","REG","Sunday","Home",52.5,7,7,0,"outdoors","astroturf",74,6,3006.11848903,42.5786398259,8,11,5,4,-4
"Over","REG","Sunday","Home",43,7,7,1,"outdoors","grass",64,12,3067.9568897,10.49716427538,30,30,30,30,0
"Under","REG","Sunday","Home",44,6,7,1,"outdoors","grass",58,10,2880.21724206,31.6075736012,24,7,21,11,7
"Under","REG","Sunday","Home",40.5,7,6,1,"closed","matrixturf",72,0,3018.15687180552,-143.608236286633,24,11,32,12,-7
"Under","REG","Sunday","Home",51,7,7,0,"closed","grass",72,0,3004.11046029,29.30681799518,9,30,31,4,-48
"Under","REG","Sunday","Home",31.5,7,14,0,"outdoors","sportturf",79,6,3023.18561792,-146.6468281107,18,6,14,24,22
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",53,8,3072.98367146,-0.639549021749,17,6,15,8,4
"Under","REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",57,2,3005.43108267,45.8842677664,23,28,9,15,1
"Under","REG","Sunday","Home",38,7,7,1,"outdoors","grass",61,7,3095.29719716,-137.2916753329,21,22,4,10,5
"Over","REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",82,5,3176.59328086,3.71462259626,14,7,9,5,3
"Over","REG","Saturday","Home",38.5,6,6,1,"outdoors","grass",53,12,2988.1458218,90.39876649194,12,3,30,29,8
